"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"XOM","NYSE","ExxonMobil Holdings Corp","Energy","Oil & Gas Integrated",657083.57,159.80,0.01%,13647687,16462.76,0.83,3.79%,10.58%,6.76%,5.68%,32.79%,51.00%,2.73%,64.36%,112.81%,43.14%,14.43%,-0.75%,67.72%,1.04%,4.06%,8.69%,13.61%,0.09%
"BAC","NYSE","Bank Of America Corp","Financial","Banks - Diversified",447535.91,64.00,0.22%,20701390,35636.22,0.58,1.75%,7.56%,26.61%,13.46%,16.36%,38.65%,1.59%,21.92%,35.31%,0.28%,15.61%,-2.87%,78.56%,1.39%,2.97%,8.67%,18.55%,0.03%
"VZ","NYSE","Verizon Communications Inc","Communication Services","Telecom Services",196396.23,47.27,0.51%,12878708,27748.51,0.46,0.83%,10.75%,0.08%,0.53%,16.06%,9.47%,2.50%,6.00%,-22.30%,-0.73%,6.11%,-0.33%,70.67%,2.06%,3.12%,4.33%,5.38%,0.79%
"T","NYSE","AT&T Inc","Communication Services","Telecom Services",167883.45,24.50,1.87%,34775083,63686.29,0.55,4.79%,13.69%,-1.49%,-9.63%,-1.37%,-12.94%,2.48%,10.32%,6.92%,2.30%,11.13%,-0.20%,70.06%,1.57%,5.35%,8.11%,-2.44%,2.00%
"UBER","NYSE","Uber Technologies Inc","Technology","Software - Application",160422.68,78.54,0.65%,18691773,20659.26,0.90,9.10%,5.76%,3.14%,6.26%,-3.88%,-13.29%,3.96%,-29.95%,85.08%,12.17%,5.49%,-2.05%,80.14%,2.65%,9.63%,9.00%,0.84%,0.69%
"NOW","NYSE","ServiceNow Inc","Technology","Software - Application",131876.36,127.54,0.08%,13296184,27624.47,0.48,7.96%,14.63%,39.40%,22.79%,-16.74%,-25.53%,4.48%,16.01%,-21.91%,24.01%,20.17%,-2.88%,86.58%,5.44%,15.69%,18.36%,3.91%,1.01%
"CMCSA","NASD","Comcast Corp","Communication Services","Telecom Services",91022.52,25.65,1.79%,21855269,35826.64,0.61,2.89%,7.01%,2.48%,-18.85%,-8.40%,-12.83%,2.19%,-18.63%,-66.90%,-1.23%,-3.25%,-0.34%,91.17%,2.42%,6.53%,7.87%,-4.59%,2.44%
"SE","NYSE","Sea Ltd ADR","Consumer Cyclical","Internet Retail",74560.91,131.51,14.56%,15190554,4548.44,3.34,18.01%,18.84%,54.95%,20.81%,3.09%,-10.07%,2.37%,1.03%,5.92%,46.61%,19.91%,-0.44%,66.39%,3.45%,20.69%,31.12%,20.77%,2.85%
"BSX","NYSE","Boston Scientific Corp","Healthcare","Medical Devices",74186.06,51.19,1.45%,13441213,20905.64,0.64,4.28%,14.65%,-4.08%,-30.94%,-46.31%,-50.18%,3.00%,7.95%,15.25%,7.53%,7.19%,-1.90%,93.85%,1.96%,10.64%,11.33%,-28.33%,1.83%
"FAST","NASD","Fastenal Co","Industrials","Industrial Distribution",60105.93,52.38,0.44%,9358122,7874.49,1.19,5.37%,11.33%,20.97%,12.60%,30.53%,9.49%,2.77%,16.03%,15.88%,14.74%,11.81%,-0.90%,84.76%,2.75%,9.28%,11.28%,17.60%,0.44%
"RKT","NYSE","Rocket Companies Inc","Financial","Mortgage Finance",40517.43,14.32,4.07%,32684730,29927.36,1.09,1.49%,2.95%,-3.44%,-26.98%,-26.03%,-16.31%,5.09%,121.87%,877.88%,102.14%,55.48%,0.56%,30.39%,14.20%,4.16%,2.62%,-12.77%,3.99%
"ASTS","NASD","AST SpaceMobile Inc","Technology","Communication Equipment",27801.37,71.63,4.17%,13387589,21718.96,0.62,1.88%,5.99%,-13.23%,-29.86%,-1.38%,55.99%,7.77%,-67.26%,-88.00%,2626.64%,,-0.54%,43.06%,22.88%,15.12%,-5.06%,-12.57%,2.71%
"U","NYSE","Unity Software Inc","Technology","Software - Application",19306.70,43.87,1.79%,11387126,9391.31,1.21,24.56%,42.99%,63.27%,59.35%,-0.68%,32.18%,8.07%,21.66%,79.32%,23.93%,,-0.09%,66.20%,9.42%,30.73%,42.72%,39.18%,2.60%
"OWL","NYSE","Blue Owl Capital Inc","Financial","Asset Management",19208.01,12.32,5.75%,28398285,21873.66,1.30,6.48%,32.62%,22.22%,-2.53%,-17.54%,-37.62%,3.52%,5.50%,-13.54%,6.89%,10.50%,1.37%,99.10%,20.17%,19.34%,26.40%,4.64%,4.85%
"CDE","NYSE","Coeur Mining Inc","Basic Materials","Gold",19099.03,18.58,2.37%,34918505,33979.01,1.03,14.62%,19.18%,-6.16%,-19.32%,4.21%,60.03%,5.42%,33.66%,7.09%,124.47%,26.60%,30.27%,83.24%,5.47%,18.01%,13.24%,0.22%,2.82%
"TSCO","NASD","Tractor Supply Co","Consumer Cyclical","Specialty Retail",18387.51,35.29,1.94%,22082043,12341.58,1.79,6.55%,16.70%,16.66%,-34.38%,-29.43%,-40.72%,3.20%,-5.98%,-14.90%,2.29%,3.10%,-6.84%,94.38%,5.78%,11.19%,13.90%,-19.14%,2.50%
"CRCL","NYSE","Circle Internet Group Inc","Financial","Capital Markets",18065.81,71.16,6.13%,14226472,14422.61,0.99,12.51%,12.95%,-45.99%,18.40%,-10.26%,-55.85%,7.15%,338.62%,108.51%,6.57%,,6.31%,41.39%,14.25%,10.56%,-0.29%,-18.60%,3.12%
"IONQ","NYSE","IonQ Inc","Technology","Computer Hardware",17258.56,43.44,2.14%,13653303,26315.67,0.52,4.12%,11.73%,-23.64%,22.44%,-3.19%,-3.34%,6.73%,-89.38%,-620.99%,286.83%,-12.51%,-0.12%,50.03%,12.04%,16.88%,-8.65%,-4.49%,0.98%
"EQX","AMEX","Equinox Gold Corp","Basic Materials","Gold",13612.58,11.66,0.60%,10498912,13931.59,0.75,21.71%,23.39%,-21.53%,-24.92%,-16.95%,75.34%,6.18%,70.21%,459.24%,60.83%,38.39%,3.43%,43.97%,3.85%,20.82%,15.88%,-11.47%,1.04%
"CHYM","NASD","Chime Financial Inc","Technology","Software - Application",12012.50,31.73,2.85%,12975093,6096.78,2.13,27.17%,51.46%,74.05%,41.65%,26.06%,5.03%,8.64%,109.58%,102.84%,10.61%,,7.01%,47.03%,13.73%,31.07%,51.05%,47.38%,3.36%
