"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float"
"XYZ","NYSE","Block Inc","Technology","Software - Infrastructure",48674.13,81.78,2.24%,9679273,5733.78,1.70,6.83%,17.64%,23.63%,16.40%,25.64%,23.89%,3.02%,64.49%,-271.48%,4.94%,38.48%,-0.72%,74.19%,3.23%
"RKT","NYSE","Rocket Companies Inc","Financial","Mortgage Finance",41267.24,14.59,1.99%,25672057,28037.59,0.92,3.00%,11.59%,-5.29%,-37.08%,-24.66%,9.58%,3.95%,150.84%,224.31%,112.90%,59.33%,0.34%,29.77%,10.83%
"PCG","NYSE","PG&E Corp","Utilities","Utilities - Regulated Electric",38505.82,17.49,0.26%,12586424,19295.27,0.66,2.55%,3.16%,-0.43%,11.37%,8.81%,34.50%,1.90%,9.85%,40.16%,15.01%,9.53%,-1.08%,99.40%,1.79%
"HBAN","NASD","Huntington Bancshares Inc","Financial","Banks - Regional",36741.74,18.12,1.54%,19828082,21454.28,0.93,3.81%,3.45%,9.25%,1.26%,4.47%,9.45%,2.21%,7.00%,-24.84%,26.86%,15.12%,19.24%,89.13%,3.30%
"GRAB","NASD","Grab Holdings Limited","Technology","Software - Application",15677.63,3.83,0.66%,19325629,51790.30,0.37,0.39%,15.91%,0.13%,-21.78%,-23.35%,-24.11%,3.87%,86.62%,436.84%,23.54%,52.83%,-1.04%,49.30%,9.89%
"PINS","NYSE","Pinterest Inc","Communication Services","Internet Content & Information",13261.73,23.67,4.71%,9762678,18327.43,0.54,5.08%,17.14%,26.60%,-11.73%,-8.56%,-35.19%,3.62%,18.49%,-996.12%,17.84%,15.82%,-4.81%,99.01%,12.63%
"AGNC","NASD","AGNC Investment Corp","Real Estate","REIT - Mortgage",12971.60,11.30,1.07%,13802806,15212.12,0.91,3.29%,9.60%,6.20%,-0.70%,5.41%,22.83%,1.75%,3.94%,-1149.08%,468.55%,0.73%,1.92%,40.98%,9.63%
"COMP","NYSE","Compass Inc","Real Estate","Real Estate Services",9563.56,12.63,8.12%,15820094,13989.38,1.14,11.56%,47.02%,78.12%,3.43%,19.48%,94.89%,4.70%,225.97%,128.96%,99.38%,,29.01%,84.60%,7.54%
"NCLH","NYSE","Norwegian Cruise Line Holdings Ltd","Consumer Cyclical","Travel Services",9083.49,19.78,1.67%,10289553,21259.94,0.49,7.12%,1.83%,-6.19%,-18.71%,-11.36%,-12.99%,3.92%,-21.17%,345.89%,9.57%,4.40%,13.11%,98.34%,18.62%
"YMM","NYSE","Full Truck Alliance Co Ltd ADR","Technology","Software - Application",8616.39,9.24,6.94%,10595480,8645.16,1.23,7.69%,9.48%,10.13%,-10.47%,-13.89%,-30.63%,2.42%,4.47%,-16.86%,10.87%,14.20%,-4.36%,72.98%,2.56%
"HIMS","NYSE","Hims & Hers Health Inc","Healthcare","Drug Manufacturers - Specialty & Generic",8610.23,37.20,5.83%,11349696,24109.21,0.47,3.13%,38.70%,74.16%,15.03%,14.57%,-26.28%,5.65%,-123.55%,-301.00%,3.77%,15.24%,-14.22%,65.92%,29.29%
"CAG","NYSE","Conagra Brands Inc","Consumer Defensive","Packaged Foods",6777.07,14.16,0.11%,28684513,17405.80,1.66,2.87%,3.09%,-0.81%,-15.13%,-18.17%,-25.45%,2.97%,-9.51%,37.56%,-1.87%,-0.96%,3.84%,89.15%,11.74%
"LYFT","NASD","Lyft Inc","Technology","Software - Application",6160.34,16.23,3.94%,10271841,14009.92,0.74,6.95%,19.83%,18.34%,-17.60%,-16.24%,9.04%,3.93%,-91.20%,490.00%,13.81%,,8.10%,113.37%,25.32%
"GGB","NYSE","Gerdau SA ADR","Basic Materials","Steel",5959.66,4.80,4.01%,30739463,17779.39,1.74,11.51%,0.95%,12.30%,20.48%,29.95%,63.65%,2.72%,299.88%,54.07%,7.03%,63.47%,-5.36%,25.38%,1.90%
"UAA","NYSE","Under Armour Inc","Consumer Cyclical","Apparel Manufacturing",2888.76,6.84,3.56%,12439405,8508.64,1.47,5.80%,13.14%,8.48%,22.45%,37.73%,0.22%,4.39%,-9.62%,35.14%,-0.07%,47.34%,5.94%,49.05%,30.03%
"LCID","NASD","Lucid Group Inc","Consumer Cyclical","Auto Manufacturers",2320.08,5.95,28.68%,53369544,19915.86,2.69,2.15%,14.33%,-32.44%,-47.20%,-43.76%,-74.48%,33.21%,12.84%,-43.50%,20.17%,29.16%,0.16%,16.56%,36.92%
"IOVA","NASD","Iovance Biotherapeutics Inc","Healthcare","Biotechnology",2111.95,4.73,20.36%,41818708,14185.00,2.96,10.51%,15.93%,29.95%,97.08%,73.26%,143.81%,5.75%,49.60%,47.50%,44.82%,,1.34%,54.50%,25.92%
"COTY","NYSE","Coty Inc","Consumer Defensive","Household & Personal Products",2091.46,2.38,5.57%,10247341,11456.38,0.90,11.00%,14.75%,4.18%,-25.77%,-22.88%,-51.72%,5.20%,-2.03%,0.30%,-1.35%,21.15%,2.09%,39.92%,14.14%
"JBLU","NASD","Jetblue Airways Corp","Industrials","Airlines",2081.44,5.59,4.97%,32220164,27472.10,1.18,0.27%,11.68%,-0.09%,14.42%,22.97%,28.33%,6.06%,-33.43%,-46.28%,4.67%,,-6.42%,71.53%,26.82%
"GUTS","NASD","Fractyl Health Inc","Healthcare","Biotechnology",143.12,0.90,12.76%,11753136,1817.56,6.50,18.37%,6.13%,77.33%,-54.89%,-59.00%,-39.46%,7.29%,81.18%,111.98%,,44.73%,-20.15%,35.66%,1.78%
"CPHI","AMEX","China Pharma Holdings Inc","Healthcare","Drug Manufacturers - Specialty & Generic",45.38,1.12,82.17%,63638564,876.41,72.97,64.66%,56.73%,81.38%,-13.85%,-7.44%,-34.12%,30.70%,,81.48%,-13.44%,,-7.95%,0.06%,0.06%
"CNEY","NASD","CN Energy Group Inc","Basic Materials","Specialty Chemicals",8.12,0.99,32.00%,26844015,2127.73,12.68,94.92%,28.06%,104.55%,57.14%,61.76%,-59.43%,22.01%,,91.98%,-2.42%,,6.99%,2.94%,6.06%
"SOBR","NASD","Sobr Safe Inc","Technology","Scientific & Technical Instruments",5.70,2.04,73.93%,164469305,11743.42,14.07,176.95%,103.52%,246.09%,22.59%,-4.91%,-52.34%,84.69%,,37.15%,-8.79%,,8.32%,10.32%,1.54%
