"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"GOOGL","NASD","Alphabet Inc","Communication Services","Internet Content & Information",4239646.41,348.06,0.94%,26279131,31945.93,0.82,1.18%,8.86%,-9.12%,11.74%,11.20%,68.89%,1.60%,90.29%,294.02%,23.98%,18.14%,3.00%,39.84%,1.21%,-0.40%,-1.00%,4.40%,1.29%
"GOOG","NASD","Alphabet Inc","Communication Services","Internet Content & Information",4235084.92,344.59,0.83%,16411274,21905.84,0.75,0.92%,7.99%,-9.17%,10.56%,9.81%,66.69%,1.54%,90.28%,294.02%,23.98%,18.06%,2.97%,28.68%,0.91%,-0.90%,-1.52%,3.67%,1.13%
"MSFT","NASD","Microsoft Corp","Technology","Software - Infrastructure",3618542.51,487.31,0.84%,16754978,39617.50,0.42,1.45%,27.67%,16.42%,26.75%,0.76%,-3.93%,1.83%,14.14%,31.65%,17.75%,18.29%,0.71%,76.67%,1.11%,1.95%,15.54%,13.02%,0.85%
"AMZN","NASD","Amazon.com Inc","Consumer Cyclical","Internet Retail",2826769.51,262.07,1.33%,28026336,49708.17,0.56,0.29%,12.91%,-1.60%,27.67%,13.54%,14.52%,2.17%,76.34%,241.83%,19.62%,24.65%,1.45%,69.41%,1.00%,-0.32%,4.77%,9.93%,0.95%
"NFLX","NASD","Netflix Inc","Communication Services","Entertainment",333156.84,80.01,0.53%,20917712,42633.50,0.49,5.25%,14.15%,-9.70%,5.25%,-14.67%,-33.58%,3.03%,42.21%,11.06%,13.41%,21.84%,-1.15%,84.70%,2.23%,5.60%,7.40%,-9.36%,0.09%
"SAN","NYSE","Banco Santander SA ADR","Financial","Banks - Diversified",216063.11,14.72,0.89%,31206748,12233.85,2.55,0.89%,8.71%,22.26%,15.63%,25.49%,50.36%,1.81%,12.89%,6.58%,130.95%,16.04%,-1.01%,3.44%,,1.95%,5.57%,19.61%,0.07%
"VZ","NYSE","Verizon Communications Inc","Communication Services","Telecom Services",208362.00,50.15,1.42%,19429846,26991.01,0.72,4.35%,8.13%,3.72%,0.95%,23.13%,12.85%,1.35%,6.00%,-22.30%,-0.73%,6.11%,0.65%,72.03%,2.01%,4.94%,9.67%,10.75%,1.33%
"DIS","NYSE","Walt Disney Co","Communication Services","Entertainment",190988.84,110.61,2.63%,12059739,10455.66,1.15,6.87%,16.62%,7.39%,5.94%,-2.78%,-6.94%,2.21%,16.00%,-48.08%,7.48%,11.93%,0.07%,79.15%,1.13%,7.44%,10.54%,6.26%,2.05%
"T","NYSE","AT&T Inc","Communication Services","Telecom Services",176037.79,25.69,1.58%,26242598,62888.94,0.42,4.09%,6.46%,1.70%,-9.92%,3.42%,-10.71%,1.58%,10.32%,6.92%,2.30%,11.13%,-1.70%,69.31%,1.90%,5.79%,11.90%,2.30%,0.90%
"UBER","NYSE","Uber Technologies Inc","Technology","Software - Application",161954.60,79.29,0.62%,11942225,20651.23,0.58,5.73%,20.25%,10.40%,12.12%,-2.96%,-18.08%,4.06%,-29.23%,85.08%,12.17%,5.30%,-0.14%,81.71%,2.42%,6.57%,8.45%,2.95%,0.37%
"CMCSA","NASD","Comcast Corp","Communication Services","Telecom Services",95884.16,27.02,0.63%,16601324,34176.69,0.49,5.67%,21.19%,7.20%,-14.57%,-3.51%,-15.54%,2.40%,-18.63%,-66.90%,-1.23%,-3.25%,-1.60%,91.21%,2.07%,6.27%,11.72%,0.56%,0.45%
"MNST","NASD","Monster Beverage Corp","Consumer Defensive","Beverages - Non-Alcoholic",95836.81,48.92,2.36%,11664972,11636.31,1.00,7.47%,4.65%,12.73%,15.53%,27.61%,55.70%,2.46%,12.60%,19.04%,20.17%,12.55%,,69.41%,2.64%,3.74%,2.95%,18.47%,1.70%
"SLB","NYSE","SLB Ltd","Energy","Oil & Gas Equipment & Services",80143.74,54.00,0.24%,14020674,13573.03,1.03,0.26%,3.01%,-5.73%,5.39%,40.70%,51.64%,1.96%,-15.30%,-29.69%,4.87%,8.19%,-0.29%,93.83%,3.78%,4.16%,8.82%,12.14%,0.71%
"CVNA","NYSE","Carvana Co","Consumer Cyclical","Auto & Truck Dealerships",79596.55,72.33,3.46%,9539201,10779.47,0.88,3.20%,19.63%,5.93%,11.24%,-14.31%,1.07%,5.97%,-4.18%,63.95%,52.40%,17.21%,-1.63%,100.41%,10.60%,4.35%,7.28%,-0.29%,3.33%
"B","NYSE","Barrick Mining Corp","Basic Materials","Gold",79265.58,48.16,1.18%,13308243,10980.72,1.21,13.26%,29.78%,18.39%,-2.15%,10.59%,83.82%,3.02%,50.00%,54.57%,44.60%,24.49%,-2.51%,67.46%,0.94%,16.66%,23.36%,14.45%,0.15%
"NU","NYSE","Nu Holdings Ltd","Financial","Banks - Regional",71297.95,14.76,1.23%,42478253,76819.61,0.55,0.14%,4.76%,15.95%,-8.83%,-11.83%,5.88%,4.70%,48.00%,66.31%,53.59%,35.45%,-0.52%,58.50%,4.08%,3.13%,7.08%,-1.69%,2.43%
"VALE","NYSE","Vale SA ADR","Basic Materials","Other Industrial Metals & Mining",64006.63,15.04,3.08%,48259845,23144.03,2.09,9.38%,3.92%,-6.74%,-9.17%,17.95%,55.39%,2.56%,230.02%,-36.30%,19.38%,50.25%,-1.32%,20.27%,1.23%,5.31%,4.06%,2.37%,2.80%
"CMG","NYSE","Chipotle Mexican Grill","Consumer Cyclical","Restaurants",48111.19,38.02,3.04%,18188284,20145.90,0.90,12.62%,19.60%,15.60%,3.85%,2.76%,-12.88%,3.89%,-1.81%,-2.32%,9.31%,10.61%,-0.73%,93.05%,3.11%,10.10%,12.33%,10.05%,4.16%
"MSTR","NASD","Strategy Inc","Technology","Software - Application",47117.57,122.63,2.83%,41024964,21960.58,1.87,25.54%,33.77%,-23.30%,-0.87%,-19.30%,-65.76%,7.03%,-17.68%,-175.02%,6.88%,,2.13%,56.19%,8.93%,22.92%,22.84%,-14.44%,0.65%
"HLN","NYSE","Haleon plc ADR","Healthcare","Drug Manufacturers - Specialty & Generic",44679.82,10.16,1.60%,13657422,9528.21,1.43,6.05%,3.89%,9.36%,-8.30%,0.49%,3.46%,1.47%,11.15%,24561.95%,15.22%,9.56%,-0.74%,13.46%,0.41%,2.38%,4.85%,3.37%,1.80%
"PCG","NYSE","PG&E Corp","Utilities","Utilities - Regulated Electric",39884.92,18.11,2.90%,21810912,20692.42,1.05,3.49%,1.46%,9.82%,-2.00%,12.69%,19.22%,2.84%,10.20%,40.08%,0.07%,9.45%,0.61%,100.18%,1.51%,3.24%,4.65%,7.75%,2.66%
"KVUE","NYSE","Kenvue Inc","Consumer Defensive","Household & Personal Products",37320.63,19.43,1.94%,16095934,20700.48,0.78,3.41%,0.78%,10.84%,2.53%,12.64%,-10.09%,1.60%,8.93%,8.86%,3.02%,7.41%,1.24%,96.34%,3.31%,1.11%,1.99%,8.89%,1.73%
"VG","NYSE","Venture Global Inc","Energy","Oil & Gas Midstream",35976.34,14.39,1.27%,12320015,14284.03,0.86,4.65%,0.56%,4.05%,52.60%,111.00%,11.90%,3.46%,91.77%,235.77%,47.63%,13.74%,0.27%,18.78%,8.43%,6.44%,12.68%,29.80%,1.77%
"VICI","NYSE","VICI Properties Inc","Real Estate","REIT - Diversified",29486.86,26.78,1.02%,11110168,9801.20,1.13,3.16%,0.19%,-6.04%,-11.38%,-4.77%,-19.82%,1.46%,7.60%,-40.98%,5.71%,5.38%,0.24%,98.39%,2.29%,1.32%,0.58%,-4.57%,0.41%
"GIS","NYSE","General Mills Inc","Consumer Defensive","Packaged Foods",21877.04,40.92,2.38%,9297787,10022.28,0.93,7.74%,13.57%,21.46%,-9.83%,-12.00%,-18.45%,2.85%,-13.18%,-826.44%,1.17%,-1.51%,1.31%,91.55%,9.22%,8.13%,11.46%,1.80%,1.79%
"TSCO","NASD","Tractor Supply Co","Consumer Cyclical","Specialty Retail",18715.76,35.92,2.69%,9423337,12355.42,0.76,3.58%,15.80%,13.60%,-33.35%,-28.17%,-41.70%,2.65%,-6.15%,-14.90%,2.29%,2.87%,0.41%,96.99%,5.58%,5.67%,12.52%,-16.03%,3.46%
"OWL","NYSE","Blue Owl Capital Inc","Financial","Asset Management",18210.20,11.68,0.09%,10869327,21118.24,0.51,0.17%,23.60%,16.10%,11.88%,-21.82%,-37.87%,3.29%,5.42%,-13.54%,6.89%,10.44%,-3.29%,88.92%,17.80%,2.33%,15.46%,0.90%,0.60%
"EQX","AMEX","Equinox Gold Corp","Basic Materials","Gold",16064.25,13.76,1.70%,16803837,14204.34,1.18,16.71%,48.28%,13.44%,-22.91%,-1.99%,71.57%,3.77%,70.81%,459.24%,60.83%,38.33%,-0.98%,43.59%,3.92%,24.22%,33.82%,3.97%,0.01%
"BMNR","NYSE","BitMine Immersion Technologies Inc","Financial","Capital Markets",14561.89,24.14,5.74%,66099485,37225.92,1.78,28.88%,52.88%,27.86%,25.60%,-11.09%,-54.87%,6.95%,,51.19%,2167.95%,,8.92%,41.35%,7.13%,28.12%,43.65%,5.34%,2.29%
"PINS","NYSE","Pinterest Inc","Communication Services","Internet Content & Information",13291.36,23.47,0.30%,11456555,15099.78,0.76,1.73%,6.06%,21.67%,40.62%,-9.35%,-34.09%,3.22%,22.21%,-247.51%,18.17%,18.95%,-9.26%,93.65%,10.46%,-1.26%,4.03%,6.04%,1.03%
"AGNC","NASD","AGNC Investment Corp","Real Estate","REIT - Mortgage",13016.58,10.98,0.83%,14082523,16760.57,0.84,0.27%,3.68%,7.54%,-2.57%,2.43%,11.13%,1.25%,5.20%,400.00%,412.11%,-1.02%,2.96%,42.57%,8.50%,1.13%,1.39%,2.19%,0.64%
"SNAP","NYSE","Snap Inc","Communication Services","Internet Content & Information",9352.33,5.53,5.53%,43725366,41260.73,1.06,6.76%,27.13%,-3.32%,12.17%,-31.47%,-23.19%,4.46%,82.00%,37.12%,18.89%,,-11.12%,37.75%,8.20%,6.48%,13.40%,-7.32%,6.14%
"CELH","NASD","Celsius Holdings Inc","Consumer Defensive","Beverages - Non-Alcoholic",8863.82,35.03,5.01%,12809816,10261.03,1.25,16.98%,29.17%,16.30%,-28.83%,-23.41%,-43.06%,6.20%,8.23%,-56.95%,10.64%,14.02%,1.65%,74.80%,18.43%,18.91%,18.28%,-8.56%,3.62%
"PATH","NYSE","UiPath Inc","Technology","Software - Infrastructure",8585.26,16.57,1.10%,59952039,66929.82,0.90,3.63%,52.86%,51.60%,62.93%,1.10%,48.34%,4.65%,8.71%,203.89%,17.32%,13.43%,10.17%,68.89%,31.03%,12.18%,31.60%,30.08%,1.78%
"CAG","NYSE","Conagra Brands Inc","Consumer Defensive","Packaged Foods",7977.69,16.67,1.46%,12039985,17025.05,0.71,7.27%,12.86%,22.94%,-11.61%,-3.70%,-15.21%,2.90%,-15.86%,-731.99%,3.61%,-2.99%,1.65%,89.66%,9.07%,8.36%,14.56%,4.66%,1.43%
"BTG","AMEX","B2gold Corp","Basic Materials","Gold",7558.35,5.72,3.62%,40702745,23192.07,1.76,10.00%,47.80%,24.89%,-0.35%,26.83%,43.72%,3.41%,27.93%,173.11%,14.03%,37.39%,1.55%,60.82%,4.96%,22.01%,34.70%,23.79%,2.14%
"LYFT","NASD","Lyft Inc","Technology","Software - Application",6692.59,17.68,1.20%,9503093,12524.48,0.76,2.67%,24.51%,27.19%,33.03%,-8.72%,3.94%,3.79%,-91.60%,36.62%,16.08%,,3.53%,111.18%,21.29%,5.31%,13.03%,9.12%,1.20%
