"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"META","NASD","Meta Platforms Inc","Communication Services","Internet Content & Information",1665279.29,653.69,6.55%,35367065,17839.77,1.98,12.99%,9.88%,11.82%,-0.06%,-0.97%,-14.63%,3.24%,33.67%,-13.44%,27.96%,18.57%,0.08%,69.08%,1.27%,12.60%,9.21%,4.98%,0.78%
"SKHY","NASD","SK Hynix Inc ADR","Technology","Semiconductors",1447744.59,198.63,7.05%,29714906,33493.67,0.89,23.54%,46.82%,,,16.84%,,4.65%,526.66%,1180.72%,232.92%,112.04%,-38.32%,0.01%,,20.13%,25.32%,25.32%,5.61%
"MU","NASD","Micron Technology Inc","Technology","Semiconductors",1160756.33,1027.77,2.75%,23580110,42801.96,0.55,10.11%,19.37%,9.82%,154.96%,260.10%,659.96%,4.45%,785.02%,1372.09%,345.72%,173.61%,-1.02%,80.58%,2.67%,7.26%,10.12%,67.29%,2.90%
"AMD","NASD","Advanced Micro Devices Inc","Technology","Semiconductors",850674.50,521.09,3.04%,22034596,26197.04,0.84,13.38%,10.98%,9.59%,156.41%,143.32%,234.42%,3.69%,83.01%,158.80%,50.11%,75.71%,3.65%,75.20%,2.47%,8.71%,4.51%,51.54%,2.68%
"INTC","NASD","Intel Corp","Technology","Semiconductors",561595.83,106.24,1.69%,96081343,113826.20,0.84,19.41%,8.94%,-1.56%,127.11%,187.91%,334.70%,4.62%,257.24%,-223.64%,25.42%,94.32%,1.49%,63.32%,3.01%,12.16%,6.65%,41.92%,3.45%
"WFC","NYSE","Wells Fargo & Co","Financial","Banks - Diversified",271162.01,89.67,1.94%,14396648,14496.11,0.99,3.02%,2.46%,9.35%,14.52%,-3.79%,11.03%,2.11%,16.44%,25.53%,8.15%,13.56%,-0.91%,79.63%,0.93%,3.06%,3.24%,5.44%,2.41%
"SNDK","NASD","Sandisk Corp","Technology","Computer Hardware",258308.03,1764.17,1.51%,9527899,14074.18,0.68,14.79%,42.51%,7.14%,185.05%,643.18%,2402.01%,6.05%,198.84%,28016.32%,371.59%,54.54%,1.65%,81.69%,5.32%,11.70%,14.74%,73.12%,0.73%
"MRVL","NASD","Marvell Technology Inc","Technology","Semiconductors",206080.27,235.01,4.26%,20036496,33830.43,0.59,11.70%,12.68%,-11.94%,151.89%,176.55%,251.60%,4.69%,47.78%,49.42%,36.55%,53.52%,-3.43%,82.43%,3.25%,3.73%,7.32%,53.33%,5.01%
"QCOM","NASD","Qualcomm Inc","Technology","Semiconductors",185261.25,176.40,1.33%,14775247,14779.77,1.00,5.88%,8.77%,-14.13%,30.47%,3.13%,11.18%,3.68%,-12.37%,-22.80%,-4.03%,3.11%,-2.18%,82.58%,3.19%,6.71%,4.53%,5.05%,0.96%
"HPE","NYSE","Hewlett Packard Enterprise Co","Technology","Communication Equipment",78187.68,58.90,5.12%,30002731,21332.40,1.41,15.79%,7.72%,22.02%,179.15%,145.21%,146.65%,9.17%,95.80%,410.23%,32.37%,37.85%,-2.08%,91.61%,4.51%,7.66%,16.53%,75.16%,3.44%
"UMC","NYSE","United Micro Electronics ADR","Technology","Semiconductors",57043.12,22.69,3.99%,9800845,15435.60,0.63,10.85%,20.76%,14.13%,139.35%,188.68%,230.28%,3.09%,116.11%,363.39%,14.29%,36.68%,3.08%,7.24%,1.18%,15.67%,9.29%,57.35%,3.04%
"VG","NYSE","Venture Global Inc","Energy","Oil & Gas Midstream",38226.42,15.29,3.80%,18357101,14323.19,1.28,1.19%,7.22%,22.61%,34.12%,124.19%,15.05%,3.76%,93.54%,235.77%,47.63%,15.02%,0.31%,18.80%,8.24%,6.81%,13.24%,33.51%,1.87%
"ROIV","NASD","Roivant Sciences Ltd","Healthcare","Biotechnology",30200.33,41.81,0.80%,10807236,6545.43,1.65,21.12%,16.85%,43.92%,40.77%,92.67%,210.16%,4.69%,-157.82%,19.77%,-33.55%,9.60%,3.88%,76.42%,5.84%,14.45%,17.55%,45.67%,1.01%
"HPQ","NYSE","HP Inc","Technology","Computer Hardware",29209.01,32.39,3.91%,15424539,15550.63,0.99,3.42%,8.69%,29.87%,72.38%,45.38%,11.54%,4.42%,4.42%,-10.85%,11.14%,2.84%,-0.90%,95.78%,9.02%,6.30%,17.49%,41.09%,3.91%
"CNH","NYSE","CNH Industrial NV","Industrials","Farm & Heavy Construction Machinery",17204.39,13.90,2.21%,22637713,16146.07,1.40,11.20%,32.63%,29.42%,26.02%,50.76%,22.68%,6.51%,-19.31%,-34.59%,1.95%,20.24%,4.17%,74.32%,6.58%,17.42%,24.72%,28.84%,1.91%
"GME","NYSE","Gamestop Corp","Consumer Cyclical","Specialty Retail",8924.47,19.89,5.29%,15462110,5679.87,2.72,5.74%,5.85%,-10.73%,-18.38%,-0.95%,-15.68%,2.80%,52.54%,65.32%,-18.72%,,-0.28%,35.79%,13.21%,7.53%,-1.38%,-10.29%,4.14%
"LUMN","NYSE","Lumen Technologies Inc","Communication Services","Telecom Services",7024.15,6.81,2.56%,12913517,13187.09,0.98,6.74%,2.56%,-19.60%,1.64%,-12.36%,20.96%,6.61%,-575.73%,78.24%,-9.28%,-19.22%,-0.85%,71.46%,6.67%,7.58%,5.92%,-11.95%,2.41%
"SID","NYSE","Companhia Siderurgica Nacional ADR","Basic Materials","Steel",1763.70,1.33,7.26%,12159311,4145.86,2.93,17.70%,47.71%,13.68%,-5.67%,-16.87%,-8.90%,7.92%,-36.84%,-436.20%,18.59%,30.34%,-0.71%,2.18%,1.03%,28.16%,32.22%,-2.47%,3.91%
