"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float"
"PYPL","NASD","PayPal Holdings Inc","Financial","Credit Services",50121.24,56.82,0.46%,24419110,16866.43,1.45,19.24%,35.03%,11.83%,0.14%,-2.67%,-23.39%,3.65%,-0.02%,-6.09%,8.81%,5.58%,-5.06%,77.73%,6.23%
"PCG","NYSE","PG&E Corp","Utilities","Utilities - Regulated Electric",38384.70,17.43,0.64%,10604187,18825.71,0.56,0.35%,6.02%,0.98%,10.46%,8.46%,29.59%,2.37%,9.83%,40.16%,15.01%,9.52%,-1.24%,99.29%,1.79%
"VG","NYSE","Venture Global Inc","Energy","Oil & Gas Midstream",35501.47,14.29,3.55%,23523338,16472.70,1.43,6.96%,29.32%,24.69%,79.52%,109.53%,-10.13%,5.54%,73.11%,20.11%,58.91%,12.66%,-0.93%,18.65%,8.67%
"FIG","NYSE","Figma Inc","Technology","Software - Application",12691.61,24.02,0.29%,17482503,20949.57,0.83,1.56%,28.79%,26.96%,-23.99%,-35.72%,,9.71%,-39.30%,-1719.05%,46.12%,0.78%,18.95%,29.14%,42.40%
"BMNR","NYSE","BitMine Immersion Technologies Inc","Financial","Capital Markets",10031.65,16.63,5.99%,31904268,37115.63,0.86,13.83%,5.92%,-27.54%,-46.13%,-38.75%,-60.73%,6.28%,-218.15%,51.19%,2167.95%,,8.73%,32.38%,7.86%
"CHWY","NYSE","Chewy Inc","Consumer Cyclical","Internet Retail",9003.24,21.99,5.06%,9255628,9475.54,0.98,8.22%,23.75%,-20.09%,-32.90%,-33.46%,-43.86%,4.27%,51.82%,54.19%,7.74%,33.78%,-0.81%,56.10%,10.88%
"CAG","NYSE","Conagra Brands Inc","Consumer Defensive","Packaged Foods",7006.20,14.64,2.52%,15876472,17702.53,0.90,2.16%,11.25%,-1.48%,-15.72%,-15.42%,-23.23%,4.22%,-15.85%,-731.99%,3.61%,-2.99%,3.73%,89.21%,11.73%
"PATH","NYSE","UiPath Inc","Technology","Software - Infrastructure",6300.34,12.16,0.08%,170304007,49365.20,3.45,2.62%,18.87%,16.81%,-17.78%,-25.81%,-3.42%,5.75%,8.71%,203.89%,17.32%,13.43%,-6.19%,62.40%,35.55%
"BULL","NASD","Webull Corp","Technology","Software - Application",4089.69,7.69,6.36%,10429428,12898.99,0.81,5.63%,8.01%,14.43%,-5.99%,-1.03%,-54.47%,5.57%,-37.17%,33.28%,36.26%,,2.34%,30.77%,8.27%
"CCC","NASD","CCC Intelligent Solutions Holdings Inc","Technology","Software - Application",3674.25,6.26,3.47%,13113445,11500.72,1.14,0.48%,42.60%,10.99%,-22.43%,-21.26%,-35.86%,5.22%,22.42%,186.39%,11.81%,18.22%,-14.95%,101.68%,8.80%
"FRSH","NASD","Freshworks Inc","Technology","Software - Application",3175.86,11.05,1.47%,22376457,17161.70,1.30,2.03%,23.05%,29.39%,-2.56%,-9.80%,-24.42%,4.44%,-5.42%,-295.35%,16.49%,12.53%,2.08%,61.20%,10.55%
"CLBK","NASD","Columbia Financial Inc","Financial","Banks - Regional",2549.37,24.50,4.61%,16697693,523.04,31.92,15.08%,23.49%,32.00%,54.67%,57.66%,64.10%,4.46%,36.20%,47.71%,5.37%,,0.04%,12.88%,16.61%
"COTY","NYSE","Coty Inc","Consumer Defensive","Household & Personal Products",2377.26,2.70,3.45%,10935173,11693.76,0.94,20.54%,42.11%,14.41%,-14.83%,-12.34%,-45.12%,6.50%,-2.05%,0.30%,-1.35%,21.27%,1.91%,39.91%,14.14%
"NUVB","NYSE","Nuvation Bio Inc","Healthcare","Biotechnology",2186.00,6.26,7.93%,11944344,6065.72,1.97,8.49%,17.45%,23.23%,1.95%,-30.13%,172.17%,5.77%,41.54%,109.10%,2598.70%,36.62%,3.42%,53.65%,21.43%
"SBET","NASD","Sharplink Inc","Financial","Capital Markets",1304.11,6.14,8.38%,10180116,8876.23,1.15,13.28%,14.55%,-23.15%,-41.19%,-31.32%,-78.81%,5.63%,76.67%,-77.16%,1525.66%,,-0.34%,42.26%,16.51%
"ZYBT","NASD","Zhengye Biotechnology Holding Ltd","Healthcare","Drug Manufacturers - Specialty & Generic",238.12,8.01,1047.56%,157474285,102.01,1543.69,1035.85%,933.55%,708.68%,621.62%,596.52%,40.77%,8.37%,,-2195.59%,-40.44%,,-24.93%,0.41%,0.56%
"KNDI","NASD","Kandi Technologies Group Inc","Consumer Cyclical","Recreational Vehicles",73.40,0.73,3.12%,13222415,762.36,17.34,10.11%,7.82%,-11.61%,-28.33%,-7.17%,-42.44%,8.72%,,-980.84%,33.30%,,-7.46%,0.71%,2.53%
"SKYQ","NASD","Sky Quarry Inc","Energy","Oil & Gas Integrated",22.73,4.74,24.74%,22094190,9969.40,2.22,18.80%,315.79%,-40.82%,65.00%,165.10%,-17.62%,15.47%,,48.33%,-99.99%,,2.57%,8.71%,17.45%
"ADVB","NASD","Advanced Biomed Inc","Healthcare","Diagnostics & Research",14.70,8.90,76.94%,46703191,168.49,277.18,74.51%,87.37%,85.42%,40.51%,52.50%,-35.21%,7.71%,,69.15%,,,-0.01%,0.08%,2.75%
"HIHO","NASD","Highway Holdings Ltd","Industrials","Metal Fabrication",4.30,0.93,19.66%,24955154,253.18,98.57,9.36%,16.62%,4.66%,-15.49%,-41.53%,-44.99%,4.45%,,-231.15%,-37.39%,,-8.57%,3.60%,1.77%
