"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"TSM","NYSE","Taiwan Semiconductor Manufacturing ADR","Technology","Semiconductors",2224533.16,428.91,2.85%,12269386,13067.72,0.94,2.73%,2.56%,3.31%,26.56%,41.14%,82.35%,2.05%,59.51%,73.31%,32.92%,38.13%,-1.02%,15.07%,0.58%,2.14%,2.02%,15.04%,1.67%
"META","NASD","Meta Platforms Inc","Communication Services","Internet Content & Information",1571225.41,616.77,1.00%,15748795,18126.67,0.87,6.70%,4.56%,4.01%,-4.36%,-6.56%,-17.62%,3.32%,33.67%,-13.44%,27.96%,18.57%,-0.01%,69.09%,1.27%,6.91%,3.57%,-0.89%,0.72%
"SKHY","NASD","SK Hynix Inc ADR","Technology","Semiconductors",1290091.05,177.00,8.14%,20581815,34069.51,0.60,9.91%,23.32%,,,4.12%,,3.70%,519.97%,1180.72%,232.92%,110.41%,-30.23%,0.00%,,10.64%,12.84%,12.84%,7.53%
"MU","NASD","Micron Technology Inc","Technology","Semiconductors",1148129.73,1016.59,6.10%,34951055,44077.23,0.79,8.98%,15.33%,17.66%,174.53%,256.19%,718.44%,4.03%,785.02%,1372.09%,345.72%,173.61%,-1.14%,80.58%,2.67%,7.77%,8.35%,67.62%,4.66%
"DELL","NYSE","Dell Technologies Inc","Technology","Computer Hardware",339790.04,524.14,1.50%,10960918,7721.08,1.42,14.88%,19.76%,32.90%,257.82%,316.38%,313.78%,8.96%,146.02%,273.64%,56.91%,52.09%,-5.20%,38.02%,4.66%,12.45%,19.27%,106.80%,2.02%
"SNDK","NASD","Sandisk Corp","Technology","Computer Hardware",254769.07,1740.00,11.90%,16236623,13920.59,1.17,17.17%,38.25%,11.59%,229.96%,633.00%,2684.00%,6.03%,198.85%,28016.32%,371.59%,54.54%,1.61%,81.70%,5.32%,13.74%,12.24%,73.31%,9.71%
"MRVL","NASD","Marvell Technology Inc","Technology","Semiconductors",196031.00,223.55,7.05%,20895187,36795.83,0.57,3.20%,6.18%,-15.15%,149.58%,163.06%,248.75%,4.70%,47.83%,49.42%,36.55%,52.79%,-3.40%,82.44%,3.25%,-0.46%,1.31%,47.30%,5.62%
"BE","NYSE","Bloom Energy Corp","Industrials","Electrical Equipment & Parts",74477.13,252.87,7.35%,14792695,14644.24,1.01,19.97%,10.44%,-4.07%,87.05%,191.02%,360.52%,7.36%,251.46%,431.21%,165.52%,118.07%,1.66%,85.13%,6.60%,15.71%,11.65%,32.22%,6.78%
"NBIS","NASD","Nebius Group NV","Technology","Software - Infrastructure",61545.31,226.39,7.48%,14810872,20872.44,0.71,8.23%,19.23%,-0.62%,153.43%,170.46%,248.78%,4.97%,-4.59%,-127.74%,454.04%,,26.00%,63.29%,24.99%,1.27%,6.25%,46.26%,7.71%
"F","NYSE","Ford Motor Co","Consumer Cyclical","Auto Manufacturers",58300.81,14.62,1.46%,38852040,49628.27,0.78,5.33%,6.02%,-1.88%,20.33%,11.43%,25.17%,2.66%,69.73%,-3557.14%,-3.76%,25.60%,0.49%,67.21%,2.64%,3.87%,3.59%,8.29%,1.67%
