"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"MSFT","NASD","Microsoft Corp","Technology","Software - Infrastructure",3711733.02,499.86,2.54%,35343425,41223.76,0.86,10.81%,30.40%,20.75%,20.68%,3.36%,-4.78%,4.06%,13.83%,31.65%,17.75%,17.88%,-2.07%,74.81%,1.26%,19.56%,23.34%,15.40%,2.32%
"AVGO","NASD","Broadcom Inc","Technology","Semiconductors",2000871.68,420.57,0.55%,13545268,26107.91,0.52,8.44%,8.20%,-1.15%,36.52%,21.52%,39.41%,4.17%,69.94%,85.59%,47.87%,56.49%,-0.64%,78.85%,1.47%,7.71%,6.49%,14.53%,0.00%
"SHOP","NASD","Shopify Inc","Technology","Software - Application",191325.52,147.44,2.22%,16680897,10716.40,1.56,20.46%,23.67%,39.83%,29.31%,-8.41%,-4.82%,5.43%,33.84%,67.20%,33.69%,32.29%,2.47%,64.03%,2.18%,18.20%,24.58%,11.11%,2.60%
"DIS","NYSE","Walt Disney Co","Communication Services","Entertainment",181778.01,104.68,2.87%,13703224,10792.85,1.27,8.86%,8.25%,-3.13%,-2.21%,-7.99%,-9.11%,2.18%,15.74%,-48.08%,7.48%,11.97%,-2.44%,76.94%,1.31%,7.52%,5.81%,0.18%,2.09%
"T","NYSE","AT&T Inc","Communication Services","Telecom Services",162470.06,23.71,2.82%,44402291,63493.98,0.70,2.15%,12.26%,-7.27%,-12.89%,-4.55%,-13.75%,2.32%,10.32%,6.92%,2.30%,11.13%,-0.20%,69.63%,1.57%,3.82%,4.42%,-5.69%,1.07%
"PFE","NYSE","Pfizer Inc","Healthcare","Drug Manufacturers - General",149331.45,26.20,1.51%,50077848,41766.99,1.20,5.18%,8.94%,-1.24%,-2.17%,5.22%,9.49%,2.35%,-7.78%,-108.60%,2.60%,-8.52%,1.01%,69.10%,2.88%,4.92%,4.53%,1.33%,0.73%
"NOW","NYSE","ServiceNow Inc","Technology","Software - Application",121339.90,117.35,0.11%,15013898,27871.68,0.54,6.61%,8.88%,31.78%,5.65%,-23.40%,-35.69%,5.38%,16.01%,-21.91%,24.01%,20.17%,-3.23%,86.43%,5.44%,9.22%,9.82%,-5.09%,3.85%
"CMCSA","NASD","Comcast Corp","Communication Services","Telecom Services",89319.18,25.17,1.70%,24366224,36387.71,0.67,6.34%,8.54%,-4.80%,-17.48%,-10.11%,-16.46%,2.80%,-18.63%,-66.90%,-1.23%,-3.25%,-0.36%,90.56%,2.42%,5.74%,5.94%,-6.50%,0.72%
"SLB","NYSE","SLB Ltd","Energy","Oil & Gas Equipment & Services",76492.75,51.54,3.27%,11365762,14240.40,0.80,5.38%,8.67%,-6.56%,0.37%,34.29%,56.85%,3.21%,-15.18%,-29.69%,4.87%,8.45%,5.45%,93.56%,4.28%,5.71%,2.49%,9.41%,1.62%
"BSX","NYSE","Boston Scientific Corp","Healthcare","Medical Devices",71447.01,49.30,3.27%,21394628,21115.52,1.01,7.17%,10.02%,-11.96%,-34.70%,-48.30%,-52.11%,3.93%,7.95%,15.25%,7.53%,7.19%,-3.09%,91.47%,1.91%,8.78%,7.36%,-31.71%,0.14%
"ET","NYSE","Energy Transfer LP","Energy","Oil & Gas Midstream",71128.76,20.67,1.62%,12470772,9536.92,1.31,2.12%,4.08%,4.03%,12.52%,25.35%,15.73%,1.49%,29.16%,-4.98%,32.12%,12.86%,1.61%,30.36%,1.11%,2.19%,5.34%,12.10%,0.54%
"B","NYSE","Barrick Mining Corp","Basic Materials","Gold",69315.85,41.37,0.78%,10142258,11280.39,0.90,9.73%,15.75%,-0.51%,-12.65%,-5.01%,82.01%,2.90%,52.58%,248.03%,70.11%,23.69%,-1.45%,69.52%,1.00%,11.71%,7.63%,-0.12%,1.52%
"WBD","NASD","Warner Bros. Discovery Inc","Communication Services","Entertainment",66188.41,26.40,1.66%,25929590,22175.01,1.17,3.65%,0.96%,-2.94%,-2.33%,-8.40%,106.41%,2.33%,-576.92%,-535.92%,-0.80%,,2.67%,72.90%,2.71%,0.69%,-0.46%,-0.84%,0.76%
