"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float"
"HPQ","NYSE","HP Inc","Technology","Computer Hardware",22954.52,25.10,1.17%,10121534,18638.46,0.54,5.68%,6.63%,19.01%,26.77%,12.66%,-1.22%,4.17%,-3.07%,14.55%,11.05%,2.04%,2.88%,95.24%,9.63%
"DOW","NYSE","Dow Inc","Basic Materials","Chemicals",22523.17,31.25,2.56%,11529387,11876.05,0.97,5.22%,1.49%,-18.43%,17.57%,33.66%,5.36%,3.06%,386.18%,-69.17%,-6.11%,,1.92%,74.05%,4.85%
"BBD","NYSE","Banco Bradesco SA ADR","Financial","Banks - Regional",19685.04,3.73,1.91%,37323695,30975.91,1.20,3.04%,8.87%,-8.25%,6.34%,14.00%,35.58%,1.66%,14.00%,2.87%,37.43%,11.90%,-5.14%,23.92%,0.36%
"AUR","NASD","Aurora Innovation Inc","Consumer Cyclical","Auto Parts",12963.55,6.61,4.75%,31400943,29093.55,1.08,9.80%,0.76%,28.10%,47.22%,72.14%,7.13%,5.11%,-5.58%,4.02%,,9.98%,1.34%,63.48%,14.61%
"BMNR","NYSE","BitMine Immersion Technologies Inc","Financial","Capital Markets",10701.24,17.74,2.96%,35016339,37010.98,0.95,12.35%,11.85%,-18.29%,-37.18%,-34.66%,-56.01%,6.17%,-218.15%,51.19%,2167.95%,,8.73%,32.38%,7.86%
"ATAI","NASD","AtaiBeckley Inc","Healthcare","Biotechnology",2656.27,7.18,0.63%,10972937,10535.07,1.04,33.96%,77.28%,47.43%,86.49%,75.55%,103.40%,3.24%,85.46%,44.43%,-38.65%,46.33%,15.65%,26.40%,10.24%
"KOS","NYSE","Kosmos Energy Ltd","Energy","Oil & Gas E&P",1571.95,2.65,9.50%,17072842,15254.85,1.12,14.22%,7.72%,0.00%,119.01%,192.04%,30.54%,8.17%,137.44%,-91.66%,44.94%,,17.69%,79.37%,4.65%
"BLFS","NASD","Biolife Solutions Inc","Healthcare","Medical Instruments & Supplies",1521.91,31.15,6.71%,9738099,772.01,12.61,6.86%,25.10%,39.25%,25.81%,28.83%,45.49%,4.34%,158.29%,353.68%,14.87%,,2.92%,99.94%,6.43%
"PN","NASD","PN Smart Energy Ltd","Technology","Solar",133.68,9.34,131.76%,11759554,1643.82,7.15,148.40%,166.10%,255.13%,-13.81%,-35.66%,-84.94%,9.69%,,-2920.83%,43.12%,,-32.10%,0.01%,6.73%
"KSCP","NASD","Knightscope Inc","Industrials","Security & Protection Services",35.88,2.08,45.45%,18647927,622.28,29.97,30.82%,9.47%,-36.00%,-51.96%,-43.94%,-72.30%,11.21%,35.62%,41.64%,106.24%,,2.00%,8.96%,16.19%
"ATCH","AMEX","AtlasClear Holdings Inc","Financial","Capital Markets",31.89,0.21,9.27%,27482253,1796.83,15.29,10.87%,4.64%,-28.85%,-15.19%,-15.46%,19.09%,6.69%,,98.96%,65.23%,,-0.20%,6.22%,5.68%
"ADVB","NASD","Advanced Biomed Inc","Healthcare","Diagnostics & Research",20.24,12.25,73.02%,29440005,1048.20,28.09,135.58%,136.94%,143.54%,88.46%,109.90%,-3.79%,22.35%,,69.15%,,,-0.01%,0.08%,2.75%
"ZCMD","NASD","Zhongchao Inc","Healthcare","Health Information Services",4.96,4.29,191.84%,127108721,1922.12,66.13,160.00%,135.35%,-97.75%,-98.79%,-98.72%,-99.45%,12.27%,,-22.21%,-23.18%,,,0.54%,
"KUST","NASD","Kustom Entertainment Inc","Communication Services","Entertainment",0.88,1.41,46.74%,51988764,4572.22,11.37,7.63%,2.17%,-65.61%,-86.88%,-84.96%,-95.46%,24.27%,,-100.03%,-3.60%,,0.03%,5.57%,54.73%
