"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"META","NASD","Meta Platforms Inc","Communication Services","Internet Content & Information",1980915.36,777.59,4.50%,34649652,19261.16,1.80,13.96%,36.41%,43.24%,30.71%,17.80%,2.23%,4.94%,32.89%,-13.44%,27.96%,18.54%,0.09%,69.10%,1.31%,19.29%,26.64%,24.21%,4.46%
"MU","NASD","Micron Technology Inc","Technology","Semiconductors",1220343.13,1080.53,0.81%,21946702,37949.11,0.58,10.54%,15.82%,-10.96%,182.79%,278.59%,568.19%,4.21%,789.00%,1372.09%,345.72%,177.97%,-1.09%,80.62%,2.64%,9.50%,15.31%,64.48%,2.93%
"AMD","NASD","Advanced Micro Devices Inc","Technology","Semiconductors",1027251.22,629.26,2.38%,25210316,25073.09,1.01,15.44%,31.32%,18.16%,185.68%,193.83%,291.14%,3.91%,83.10%,158.80%,50.11%,76.36%,3.59%,75.18%,2.57%,20.92%,25.32%,73.49%,4.83%
"INTC","NASD","Intel Corp","Technology","Semiconductors",673396.97,127.39,3.91%,118597729,108978.16,1.09,17.09%,45.62%,-4.12%,170.01%,245.23%,308.04%,5.22%,265.62%,-223.64%,25.42%,95.95%,1.49%,63.00%,3.35%,23.68%,29.29%,61.69%,5.62%
"PLTR","NASD","Palantir Technologies Inc","Technology","Software - Infrastructure",462804.98,192.59,0.42%,22615539,38381.24,0.59,9.28%,11.50%,79.54%,24.28%,8.35%,7.26%,3.60%,112.60%,224.24%,92.83%,65.82%,2.96%,62.74%,2.95%,8.07%,18.28%,26.72%,1.79%
"APH","NYSE","Amphenol Corp","Technology","Electronic Components",204872.55,83.08,1.08%,11709002,13256.07,0.88,6.01%,4.65%,0.61%,29.08%,22.95%,34.95%,3.07%,58.26%,59.99%,55.00%,29.94%,,97.80%,1.11%,3.15%,3.56%,12.83%,3.22%
"HPE","NYSE","Hewlett Packard Enterprise Co","Technology","Communication Equipment",84320.56,63.52,1.91%,21404407,20670.20,1.04,4.06%,18.86%,35.96%,146.39%,164.45%,159.69%,5.21%,96.93%,410.23%,32.37%,37.85%,-2.28%,91.47%,4.18%,11.56%,18.53%,77.88%,4.03%
"MRNA","NASD","Moderna Inc","Healthcare","Biotechnology",77779.13,194.82,6.98%,16488056,16694.37,0.99,23.25%,22.66%,226.06%,263.88%,560.63%,652.78%,8.63%,-14.62%,7.60%,2.11%,28.19%,2.14%,79.87%,10.71%,27.43%,81.40%,207.28%,7.87%
"WBD","NASD","Warner Bros. Discovery Inc","Communication Services","Entertainment",77429.99,30.84,0.26%,45934298,27149.79,1.69,9.21%,6.71%,14.31%,13.30%,7.01%,55.60%,1.53%,-495.21%,-90.84%,-11.07%,,3.81%,79.90%,2.87%,7.22%,11.46%,11.65%,0.18%
"NBIS","NASD","Nebius Group NV","Technology","Software - Infrastructure",66191.31,243.48,7.44%,24260286,20388.34,1.19,11.69%,9.69%,-5.12%,111.56%,190.88%,115.03%,7.27%,-11.81%,-127.74%,454.04%,26.56%,26.08%,63.32%,20.31%,10.15%,13.64%,48.99%,5.02%
"DVN","NYSE","Devon Energy Corp","Energy","Oil & Gas E&P",53790.00,48.90,1.79%,17524644,11715.74,1.50,0.37%,4.24%,14.79%,-3.00%,33.50%,38.88%,2.55%,31.18%,43.83%,73.00%,12.68%,74.54%,93.56%,2.54%,0.43%,4.94%,10.35%,0.72%
"CRWV","NASD","CoreWeave Inc","Technology","Software - Infrastructure",49709.99,90.13,3.72%,33616579,28678.85,1.17,12.83%,2.37%,-8.74%,2.91%,25.86%,-32.44%,5.25%,-166.44%,-79.20%,112.32%,,33.05%,61.88%,15.01%,4.61%,5.45%,-2.22%,1.38%
"RKLB","NASD","Rocket Lab Corp","Industrials","Aerospace & Defense",44052.63,73.61,4.69%,25029796,20085.07,1.25,8.54%,10.01%,-8.77%,1.00%,5.52%,51.18%,5.59%,25.20%,39.33%,61.99%,,4.89%,54.87%,7.70%,12.26%,6.14%,-9.10%,5.50%
