"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float"
"BMY","NYSE","Bristol-Myers Squibb Co","Healthcare","Drug Manufacturers - General",123565.73,60.51,3.05%,10147385,11673.98,0.87,4.44%,7.59%,4.53%,8.21%,12.18%,28.28%,2.90%,3.12%,103.45%,-6.36%,-4.16%,-0.46%,83.64%,1.99%
"MO","NYSE","Altria Group Inc","Consumer Defensive","Tobacco",121952.15,73.03,3.56%,9827803,8491.04,1.16,2.01%,4.94%,13.37%,21.41%,26.66%,24.07%,2.47%,4.95%,105.23%,5.29%,4.22%,-0.99%,64.42%,3.09%
"MDT","NYSE","Medtronic Plc","Healthcare","Medical Devices",106960.59,83.56,3.84%,9566307,10300.97,0.93,1.42%,3.96%,-4.06%,-13.34%,-13.01%,-6.93%,2.52%,7.69%,17.56%,9.86%,7.81%,0.43%,90.04%,1.49%
"USB","NYSE","U.S. Bancorp","Financial","Banks - Regional",99710.41,64.01,1.59%,12069583,8852.01,1.36,3.41%,10.76%,13.55%,18.43%,19.96%,40.13%,1.58%,11.12%,15.21%,1.38%,10.93%,0.41%,84.56%,1.52%
"CSX","NASD","CSX Corp","Industrials","Railroads",94560.69,50.89,2.95%,15673223,12386.50,1.27,3.12%,7.39%,20.88%,42.83%,40.39%,53.01%,1.38%,21.52%,26.95%,1.72%,14.98%,0.47%,80.10%,2.10%
"CMCSA","NASD","Comcast Corp","Communication Services","Telecom Services",86090.71,24.10,2.60%,29700045,35737.92,0.83,3.23%,0.54%,-14.84%,-15.38%,-13.93%,-25.22%,2.50%,-19.25%,-32.62%,5.25%,-2.35%,2.54%,90.80%,2.49%
"WBD","NASD","Warner Bros. Discovery Inc","Communication Services","Entertainment",68419.76,27.29,0.07%,12760086,20204.30,0.63,2.48%,1.71%,0.33%,-5.44%,-5.31%,116.93%,2.51%,-554.32%,-535.92%,-0.80%,,1.08%,73.64%,3.11%
"TFC","NYSE","Truist Financial Corp","Financial","Banks - Regional",66343.07,53.25,0.85%,11461975,8849.66,1.30,3.66%,9.84%,7.38%,7.16%,8.21%,20.04%,1.99%,18.74%,24.45%,0.72%,14.09%,-2.23%,77.47%,2.67%
"FAST","NASD","Fastenal Co","Industrials","Industrial Distribution",53578.79,46.67,2.89%,9730673,7320.89,1.33,0.69%,1.24%,5.11%,10.02%,16.30%,2.35%,4.23%,15.60%,15.88%,14.74%,11.83%,-0.91%,86.73%,2.69%
"PYPL","NASD","PayPal Holdings Inc","Financial","Credit Services",50041.85,56.73,2.18%,33234824,16519.56,2.01,25.18%,33.51%,14.44%,0.30%,-2.83%,-22.26%,3.26%,-0.02%,-6.09%,8.81%,5.58%,-5.81%,78.12%,6.23%
"EXC","NASD","Exelon Corp","Utilities","Utilities - Regulated Electric",47875.91,46.79,2.30%,9507248,8846.43,1.07,0.88%,1.32%,-2.28%,8.01%,7.34%,9.19%,1.93%,3.12%,-0.47%,7.86%,5.54%,-0.33%,93.16%,4.23%
"HLN","NYSE","Haleon plc ADR","Healthcare","Drug Manufacturers - Specialty & Generic",44522.42,10.11,3.69%,12670351,8883.28,1.43,4.12%,11.47%,4.66%,2.95%,0.00%,4.33%,1.15%,8.39%,24561.95%,15.22%,9.07%,-9.68%,13.26%,0.32%
"HBAN","NASD","Huntington Bancshares Inc","Financial","Banks - Regional",37623.54,18.56,2.43%,28086466,21427.35,1.31,4.50%,7.84%,11.34%,6.06%,6.97%,11.54%,1.82%,7.00%,-24.84%,26.86%,15.12%,19.24%,89.11%,3.30%
"CFG","NYSE","Citizens Financial Group Inc","Financial","Banks - Regional",31462.41,74.40,4.61%,9427936,4626.09,2.04,6.50%,11.63%,14.13%,24.46%,27.38%,58.40%,1.74%,35.24%,46.43%,2.69%,23.98%,-2.65%,98.42%,3.74%
"KHC","NASD","Kraft Heinz Co","Consumer Defensive","Packaged Foods",31102.95,26.23,3.06%,14255996,13896.79,1.03,6.28%,9.34%,19.17%,11.57%,8.16%,-4.89%,2.28%,-20.80%,12.64%,0.80%,-5.98%,-0.40%,88.76%,7.86%
"RF","NYSE","Regions Financial Corp","Financial","Banks - Regional",27649.50,32.40,2.92%,14878467,10428.96,1.43,5.95%,13.29%,16.34%,16.38%,19.56%,34.55%,2.19%,12.35%,21.53%,0.57%,10.87%,-4.71%,86.00%,6.34%
"KEY","NYSE","Keycorp","Financial","Banks - Regional",25894.06,23.99,1.95%,9630605,11575.05,0.83,3.85%,7.00%,11.22%,15.06%,16.23%,33.50%,1.69%,20.19%,33.12%,-1.18%,16.92%,-2.35%,88.69%,2.88%
"GIS","NYSE","General Mills Inc","Consumer Defensive","Packaged Foods",20654.52,38.70,3.98%,15333208,10204.34,1.50,7.95%,12.93%,12.21%,-12.58%,-16.77%,-22.74%,3.06%,-13.15%,-826.44%,1.17%,-1.50%,1.26%,89.99%,9.77%
"VTRS","NASD","Viatris Inc","Healthcare","Drug Manufacturers - Specialty & Generic",20339.91,17.33,3.90%,9476641,11145.69,0.85,6.06%,6.19%,25.04%,29.62%,39.20%,90.86%,2.77%,4.34%,105.88%,8.50%,8.86%,1.89%,86.26%,4.18%
"TSCO","NASD","Tractor Supply Co","Consumer Cyclical","Specialty Retail",16263.19,31.01,2.78%,13724898,12884.79,1.07,2.95%,0.42%,-30.70%,-40.09%,-37.99%,-44.66%,3.20%,-0.04%,-7.24%,3.61%,6.22%,-4.81%,95.63%,5.53%
"AGNC","NASD","AGNC Investment Corp","Real Estate","REIT - Mortgage",13120.83,11.43,0.97%,15029402,15286.51,0.98,3.25%,9.27%,6.42%,0.70%,6.62%,23.30%,1.77%,4.55%,-1149.08%,468.55%,0.73%,1.92%,40.91%,9.63%
"AVTR","NYSE","Avantor Inc","Healthcare","Medical Instruments & Supplies",7687.83,11.26,0.54%,13194186,9631.80,1.37,7.14%,15.96%,34.53%,-10.63%,-1.75%,-12.44%,5.42%,-12.40%,-32.28%,0.00%,0.82%,-2.29%,98.71%,7.85%
"CAG","NYSE","Conagra Brands Inc","Consumer Defensive","Packaged Foods",6922.99,14.47,2.70%,22370319,17619.77,1.27,8.23%,6.32%,2.70%,-12.67%,-16.41%,-24.00%,3.77%,-14.88%,-731.99%,3.61%,-2.99%,3.84%,89.14%,11.74%
"ADT","NYSE","ADT Inc","Industrials","Security & Protection Services",5176.72,7.06,4.28%,10708533,10778.11,0.99,6.17%,5.37%,1.15%,-13.27%,-12.52%,-15.95%,1.81%,2.68%,26.88%,0.87%,5.41%,-12.33%,91.79%,5.41%
"MAT","NASD","Mattel Inc","Consumer Cyclical","Leisure",4257.29,14.65,5.70%,9574384,4705.74,2.03,11.15%,2.09%,-1.28%,-32.52%,-26.16%,-25.26%,3.49%,-6.08%,264.74%,4.30%,8.45%,-3.58%,104.98%,8.63%
"CCC","NASD","CCC Intelligent Solutions Holdings Inc","Technology","Software - Application",3621.42,6.17,2.83%,9437779,11517.01,0.82,14.68%,33.26%,14.68%,-24.66%,-22.39%,-35.32%,5.32%,22.42%,186.39%,11.81%,18.22%,-12.27%,101.15%,8.80%
"FRSH","NASD","Freshworks Inc","Technology","Software - Application",3147.11,10.95,3.20%,15572986,17150.93,0.91,5.29%,15.14%,32.57%,-6.33%,-10.61%,-21.34%,5.34%,-5.42%,-295.35%,16.49%,12.53%,1.94%,61.07%,10.55%
"UAA","NYSE","Under Armour Inc","Consumer Cyclical","Apparel Manufacturing",3058.62,7.25,5.84%,9034407,8642.01,1.05,10.02%,20.43%,14.53%,29.23%,45.88%,8.37%,5.10%,-9.62%,35.14%,-0.07%,47.34%,5.94%,49.05%,30.03%
"ATAI","NASD","AtaiBeckley Inc","Healthcare","Biotechnology",2632.39,7.15,33.40%,165634967,7959.61,20.81,34.15%,86.20%,78.75%,94.82%,74.82%,164.81%,8.54%,85.39%,44.43%,-38.65%,46.41%,16.23%,26.26%,10.29%
"LCID","NASD","Lucid Group Inc","Consumer Cyclical","Auto Manufacturers",2521.06,6.46,8.57%,45412563,20314.87,2.24,10.81%,23.05%,-21.32%,-40.95%,-38.88%,-71.79%,38.12%,12.84%,-43.50%,20.17%,29.16%,0.16%,16.56%,36.92%
"COTY","NYSE","Coty Inc","Consumer Defensive","Household & Personal Products",2192.37,2.49,5.06%,9497810,11573.67,0.82,16.90%,21.46%,8.26%,-21.94%,-19.16%,-49.80%,6.29%,-2.05%,0.30%,-1.35%,21.27%,2.09%,39.90%,14.14%
"GT","NASD","Goodyear Tire & Rubber Co","Consumer Cyclical","Auto Parts",2040.82,7.10,5.34%,16616018,9836.37,1.69,6.93%,7.74%,5.50%,-22.23%,-18.95%,-34.32%,4.19%,-168.66%,-317.29%,-8.75%,40.07%,-3.78%,94.31%,12.37%
"WEN","NASD","Wendy's Co","Consumer Cyclical","Restaurants",1491.46,7.83,5.10%,9365051,17980.51,0.52,3.16%,13.31%,13.48%,-6.12%,-6.00%,-25.07%,3.07%,-35.16%,-38.85%,3.28%,-6.88%,-0.14%,92.89%,34.64%
"IQ","NASD","iQIYI Inc ADR","Communication Services","Entertainment",657.92,1.24,4.20%,11282092,7441.85,1.52,8.77%,18.10%,-12.06%,-39.51%,-35.42%,-33.33%,5.62%,-115.81%,-270.93%,-8.96%,50.85%,0.96%,51.46%,13.11%
"TGHL","NASD","Growhub Ltd","Technology","Software - Infrastructure",38.46,1.52,86.62%,137582976,4801.83,28.65,163.57%,188.26%,298.22%,261.90%,360.05%,,25.01%,,-77.74%,-40.67%,,-34.87%,0.48%,3.32%
"VEEE","NASD","Twin Vee PowerCats Co","Consumer Cyclical","Recreational Vehicles",19.14,36.18,36.07%,9939287,1959.23,5.07,688.24%,529.22%,323.31%,-41.45%,-43.80%,-58.91%,109.53%,90.39%,67.74%,9.76%,,24.17%,5.32%,1.60%
"LIMN","NASD","Liminatus Pharma Inc","Healthcare","Biotechnology",9.92,0.15,29.00%,571384179,21397.10,26.70,20.08%,22.98%,-20.42%,-80.54%,-75.79%,-97.26%,15.27%,,,,,9.26%,2.92%,3.71%
"DXST","NASD","Decent Holding Inc","Industrials","Waste Management",5.43,2.99,43.75%,24042410,1759.58,13.66,28.88%,10.74%,9.52%,-92.43%,-91.40%,-90.43%,10.39%,,-92.59%,-20.04%,,45.42%,4.19%,0.80%
"ATPC","NASD","Agape ATP Corp","Consumer Defensive","Packaged Foods",4.20,4.20,66.67%,40493261,3338.96,12.13,48.41%,45.33%,53.28%,27.27%,-21.13%,-93.78%,5.43%,,90.99%,-5.32%,,70.14%,2.62%,3.38%
