"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"FTFT","NASD","Future FinTech Group Inc","Technology","Software - Application",46.36,5.74,-28.61%,8833526,4684.64,1.89,338.17%,73.92%,-55.64%,-73.81%,-88.37%,-96.17%,93.71%,,-113.00%,-44.92%,,,0.08%,3.59%,106.95%,40.70%,-76.19%,-9.46%
"VEEA","NASD","Veea Inc","Technology","Information Technology Services",17.75,5.71,149.34%,200237463,590.94,338.85,230.06%,113.06%,-19.21%,-59.00%,-55.21%,-47.01%,15.31%,,-165.89%,1135.60%,,,3.35%,42.21%,150.53%,93.93%,-35.07%,31.87%
"TNON","NASD","Tenon Medical Inc","Healthcare","Medical Devices",5.22,5.06,-8.99%,11593134,5400.24,2.15,50.60%,-1.94%,-76.57%,-83.36%,-84.81%,-87.43%,48.81%,64.29%,3.29%,126.77%,,3.13%,2.70%,14.45%,-5.05%,-17.82%,-77.70%,-20.13%
"ACVA","NYSE","ACV Auctions Inc","Consumer Cyclical","Auto & Truck Dealerships",1771.10,10.43,0.19%,12172384,5935.08,2.05,48.36%,26.12%,65.29%,114.17%,30.05%,3.47%,4.16%,17.88%,-12.38%,10.45%,47.70%,0.94%,97.09%,9.85%,35.67%,36.93%,55.01%,0.00%
"PMI","AMEX","Picard Medical Inc","Healthcare","Medical Devices",14.94,6.39,2.08%,278231,1870.45,0.15,48.26%,81.02%,-26.04%,-89.94%,-92.70%,-98.32%,16.07%,,40.21%,38.62%,,9.84%,6.50%,25.42%,13.90%,8.03%,-86.69%,5.27%
"ODD","NASD","ODDITY Tech Ltd","Consumer Defensive","Household & Personal Products",827.93,17.95,-4.62%,1317978,1268.64,1.04,37.81%,36.92%,55.28%,28.67%,-55.33%,-71.81%,15.98%,-78.34%,-69.86%,-25.14%,-14.24%,3.12%,75.30%,24.32%,21.98%,19.24%,-14.36%,-2.50%
"IRD","NASD","Opus Genetics Inc","Healthcare","Biotechnology",484.20,5.82,-2.51%,1991628,2158.45,0.92,34.10%,61.22%,48.66%,12.14%,189.55%,324.82%,15.48%,-29.71%,-18.70%,-73.80%,29.86%,16.46%,64.69%,16.27%,28.55%,47.14%,52.85%,-2.02%
"FGI","NASD","FGI Industries Ltd","Consumer Cyclical","Furnishings, Fixtures & Appliances",19.21,9.95,11.17%,120834,1738.74,0.07,31.79%,-0.40%,101.42%,149.37%,74.56%,150.63%,8.88%,115.01%,200.53%,2.86%,,0.05%,0.84%,8.63%,25.80%,60.98%,71.24%,4.63%
"FEIM","NASD","Frequency Electronics Inc","Technology","Communication Equipment",950.65,85.05,-0.53%,373038,329.59,1.13,30.28%,8.03%,14.45%,77.30%,57.97%,203.70%,8.62%,1466.67%,531.90%,69.79%,,2.01%,62.03%,9.84%,28.76%,27.10%,48.31%,-0.26%
"VNCE","NASD","Vince Holding Corp","Consumer Cyclical","Apparel Manufacturing",109.26,8.44,10.33%,916067,242.46,3.78,29.65%,33.97%,68.46%,251.67%,106.86%,201.43%,19.48%,190.91%,-13.67%,11.67%,,12.07%,14.42%,1.55%,30.03%,31.79%,92.46%,10.18%
"PCLA","NASD","PicoCELA Inc ADR","Communication Services","Telecom Services",78.42,8.16,5.56%,112136,641.78,0.17,29.11%,20.71%,70.00%,249.58%,-9.93%,-47.38%,28.99%,,,,,-0.18%,0.00%,1.32%,10.73%,29.57%,54.91%,10.42%
"NTSK","NASD","Netskope Inc","Technology","Software - Infrastructure",7138.03,17.47,2.76%,10615636,5636.00,1.88,21.74%,10.50%,98.30%,80.85%,-0.40%,,8.61%,69.01%,-15.79%,29.15%,,15.46%,46.03%,5.25%,18.40%,25.47%,35.05%,5.05%
"S","NYSE","SentinelOne Inc","Technology","Software - Infrastructure",8172.19,23.48,3.85%,9965134,7407.39,1.35,20.84%,1.60%,54.58%,64.31%,56.53%,28.31%,5.15%,59.64%,-25.69%,20.56%,46.45%,2.19%,80.22%,5.62%,12.23%,15.91%,45.22%,5.43%
"SIG","NYSE","Signet Jewelers Ltd","Consumer Cyclical","Luxury Goods",3826.74,99.87,-0.87%,1101276,851.07,1.29,20.81%,10.27%,12.57%,19.15%,20.50%,8.10%,6.26%,22.08%,698.78%,-0.46%,16.34%,-1.26%,115.39%,13.43%,14.46%,11.44%,12.55%,-0.86%
"DBI","NYSE","Designer Brands Inc","Consumer Cyclical","Footwear & Accessories",319.53,6.25,-4.29%,896598,608.61,1.47,20.19%,6.11%,-9.55%,16.60%,-15.88%,41.72%,9.35%,217.34%,44.10%,-1.23%,82.78%,2.08%,70.53%,14.47%,10.59%,7.25%,-5.08%,-3.85%
"INSP","NYSE","Inspire Medical Systems Inc","Healthcare","Medical Devices",2156.71,74.60,0.38%,828759,858.86,0.96,20.05%,30.65%,81.38%,26.72%,-19.12%,-7.60%,6.47%,-50.67%,108.87%,-7.60%,-7.02%,-4.58%,124.01%,13.41%,16.49%,28.97%,14.17%,1.08%
