"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"DAIC","NASD","CID Holdco Inc","Technology","Information Technology Services",11.31,5.76,11.84%,15220893,5787.58,2.63,1258.49%,770.22%,68.79%,-4.00%,-48.66%,-94.50%,71.82%,,58.44%,,,25.93%,4.45%,11.70%,333.47%,294.30%,-47.37%,-1.71%
"RFAI","NASD","RF Acquisition Corp II","Financial","Shell Companies",433.80,51.99,6.34%,81481,114.84,0.71,308.41%,368.38%,373.07%,378.73%,383.63%,389.55%,48.83%,,-82.21%,,,,52.48%,0.41%,143.98%,243.55%,340.96%,9.68%
"PMI","AMEX","Picard Medical Inc","Healthcare","Medical Devices",21.26,9.09,-7.24%,1977745,2113.37,0.94,200.00%,106.85%,21.20%,-84.19%,-89.61%,,38.10%,77.33%,40.21%,38.62%,,,6.50%,5.96%,97.60%,29.68%,-83.90%,-10.88%
"CRE","NASD","Cre8 Enterprise Ltd","Industrials","Specialty Business Services",11.89,5.90,-13.36%,1315624,1895.86,0.69,137.90%,144.31%,163.29%,157.64%,112.57%,-38.54%,14.36%,,-282.24%,57.14%,,354.81%,0.88%,2.87%,95.43%,96.21%,84.01%,7.08%
"XPON","NASD","Expion Energy Inc","Industrials","Electrical Equipment & Parts",7.67,7.97,-13.09%,982380,2307.78,0.43,120.78%,131.69%,25.29%,-4.70%,-2.03%,-59.99%,34.31%,,72.72%,-32.10%,,3.00%,6.07%,2.24%,84.31%,78.85%,-1.66%,-3.16%
"USDE","NASD","StableCoinX Inc","Financial","Capital Markets",219.40,8.07,34.95%,21411337,4132.21,5.18,101.75%,434.44%,-19.30%,-37.92%,-31.61%,-39.78%,39.05%,,-2093.88%,,,10.71%,3.61%,0.90%,126.53%,121.75%,-21.09%,24.15%
"SDOT","NASD","Sadot Group Inc","Consumer Defensive","Farm Products",21.40,16.21,-4.59%,424343,4109.77,0.10,92.06%,13.59%,408.15%,-62.99%,-33.02%,-91.39%,53.71%,,435.47%,-100.00%,,-0.03%,0.33%,6.43%,24.01%,-15.22%,-53.27%,1.31%
"TJGC","NASD","TJGC Group Ltd","Communication Services","Advertising Agencies",80.20,7.94,26.23%,348983,765.86,0.46,71.86%,55.23%,20.85%,217.23%,189.25%,68.58%,13.93%,,61.56%,-25.27%,,41.93%,0.87%,9.10%,66.37%,68.21%,117.31%,29.53%
"CAPR","NASD","Capricor Therapeutics Inc","Healthcare","Biotechnology",584.88,10.06,7.48%,12014894,5657.15,2.12,47.18%,53.12%,-65.44%,-63.93%,-65.14%,60.96%,20.06%,31.55%,-24.04%,,,1.26%,74.87%,33.74%,71.39%,-34.32%,-56.73%,9.47%
"ARCT","NASD","Arcturus Therapeutics Holdings Inc","Healthcare","Biotechnology",459.60,16.17,2.15%,1127560,732.56,1.54,47.13%,179.27%,104.17%,94.35%,163.78%,-6.48%,15.90%,-41.56%,-147.28%,-96.41%,-12.28%,4.52%,88.04%,25.05%,71.26%,108.93%,114.90%,2.73%
"PRE","NASD","Prenetics Global Limited","Consumer Defensive","Packaged Foods",450.02,26.25,1.82%,952393,234.96,4.05,46.08%,45.67%,30.08%,47.39%,66.67%,254.73%,11.93%,8.76%,49.36%,210.67%,78.06%,-16.95%,7.06%,4.41%,31.56%,35.21%,45.68%,2.74%
"SUPX","NASD","SuperX AI Technology Ltd","Technology","Software - Infrastructure",238.06,9.78,4.38%,395004,257.48,1.53,43.82%,68.33%,-2.40%,-26.91%,-37.63%,-76.99%,21.23%,,-416.74%,283.79%,,-11.25%,21.05%,5.31%,29.57%,29.73%,-23.98%,1.98%
"ASST","NASD","Strive Inc","Financial","Asset Management",1989.18,23.12,7.53%,13227762,4615.15,2.87,43.34%,109.04%,29.89%,182.30%,56.64%,-80.44%,10.53%,75.55%,-10.31%,-19.20%,,17.87%,53.95%,24.42%,56.36%,72.53%,57.15%,2.98%
"VOGX","NASD","Vogenx Inc","Healthcare","Biotechnology",468.05,33.63,2.28%,135821,323.16,0.42,42.20%,,,,158.69%,,23.24%,,,,,0.00%,,0.60%,42.87%,42.87%,42.87%,4.38%
"DFDV","NASD","DeFi Development Corp","Financial","Asset Management",163.67,5.28,17.33%,3379597,964.83,3.50,40.05%,105.45%,35.04%,42.70%,4.55%,-65.40%,9.19%,6.75%,-224.98%,66.87%,,-0.29%,14.26%,21.37%,57.87%,70.69%,18.80%,9.77%
"ANF","NYSE","Abercrombie & Fitch Co","Consumer Cyclical","Apparel Retail",6475.93,145.75,-1.35%,4538970,1484.41,3.06,38.78%,42.21%,77.35%,47.24%,15.79%,52.84%,6.90%,25.65%,43.20%,4.81%,11.68%,5.63%,108.93%,9.30%,29.01%,44.87%,53.63%,0.73%
"CRML","NASD","Critical Metals Corp","Basic Materials","Other Industrial Metals & Mining",1180.98,8.04,0.63%,8747033,6564.80,1.33,38.62%,56.73%,-30.75%,-26.10%,15.85%,23.50%,13.71%,16.67%,-493.10%,,4.86%,6.03%,20.71%,27.05%,18.86%,6.79%,-17.66%,-1.23%
"PSQH","NYSE","PSQ Holdings Inc","Technology","Software - Application",21.34,6.34,0.00%,64538,207.11,0.31,35.47%,71.35%,-31.87%,-39.05%,-58.96%,-74.54%,13.94%,37.20%,44.31%,0.70%,,3.68%,17.48%,12.91%,33.74%,28.30%,-41.92%,1.28%
"VNCE","NASD","Vince Holding Corp","Consumer Cyclical","Apparel Manufacturing",100.34,7.81,23.19%,650586,165.76,3.92,34.42%,25.56%,81.63%,144.06%,91.42%,450.00%,5.84%,34.09%,56.35%,10.53%,,12.06%,14.19%,1.59%,22.45%,19.52%,88.64%,4.13%
"FWDI","NASD","Forward Industries Inc","Financial","Capital Markets",491.82,6.66,12.31%,3813104,1344.31,2.84,32.67%,75.26%,46.37%,47.02%,0.76%,-50.09%,9.07%,59.48%,-2.96%,332.09%,,1.41%,43.91%,9.46%,40.73%,50.67%,21.50%,4.23%
"RYOJ","NASD","rYojbaba Co Ltd","Industrials","Consulting Services",70.91,6.14,4.78%,13978,338.76,0.04,30.36%,34.95%,53.50%,129.10%,101.31%,179.09%,17.36%,,-133.33%,-34.27%,,-27.13%,0.00%,1.09%,20.76%,49.01%,89.95%,6.41%
"OKTA","NASD","Okta Inc","Technology","Software - Infrastructure",30053.02,172.91,28.63%,16329522,3646.82,4.48,28.88%,26.29%,82.55%,129.78%,99.97%,85.86%,4.83%,12.00%,75.23%,10.58%,11.77%,-1.71%,94.83%,3.90%,19.76%,23.68%,74.08%,4.07%
"TMC","NASD","TMC the metals company Inc","Basic Materials","Other Industrial Metals & Mining",2245.35,5.09,1.60%,8308893,5704.36,1.46,28.21%,47.54%,-17.37%,-22.88%,-17.50%,-4.14%,9.76%,60.24%,31.56%,,,-0.64%,13.43%,12.94%,18.41%,20.89%,-8.98%,1.19%
"PURR","NASD","Hyperliquid Strategies Inc","Financial","Capital Markets",2573.24,12.83,10.99%,42292991,15186.01,2.78,27.28%,114.91%,50.23%,201.88%,260.39%,,11.14%,,,,,140.16%,56.20%,13.57%,55.87%,63.55%,110.98%,5.34%
