"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"PSQL","NASD","Pasqal Holding SA","Technology","Computer Hardware",663.17,17.30,-9.47%,2006544,346.56,5.79,65.55%,69.61%,63.21%,74.04%,73.87%,,18.42%,,,,,,64.47%,,57.78%,63.72%,67.54%,-3.73%
"TJGC","NASD","TJGC Group Ltd","Communication Services","Advertising Agencies",101.81,10.08,1.82%,337906,755.94,0.45,65.25%,91.63%,53.42%,295.29%,267.21%,131.72%,25.80%,,61.56%,-25.27%,,41.93%,0.87%,9.10%,92.24%,104.08%,170.87%,4.46%
"PMI","AMEX","Picard Medical Inc","Healthcare","Medical Devices",19.78,8.46,-3.86%,2242226,2151.95,1.04,64.91%,92.52%,0.48%,-84.33%,-90.33%,-96.31%,36.47%,77.33%,40.21%,38.62%,,,6.50%,5.96%,69.64%,24.95%,-84.63%,5.22%
"CAPR","NASD","Capricor Therapeutics Inc","Healthcare","Biotechnology",576.15,9.91,3.34%,4539441,5915.22,0.77,45.74%,157.40%,-65.26%,-63.10%,-65.66%,57.80%,18.99%,31.55%,-24.04%,,,16.11%,74.87%,33.74%,53.83%,-32.25%,-57.45%,4.37%
"USDE","NASD","StableCoinX Inc","Financial","Capital Markets",241.14,8.87,31.21%,9709079,4568.60,2.13,41.47%,464.97%,-11.30%,-29.04%,-24.83%,-40.47%,27.41%,,-2093.88%,,,10.71%,3.61%,0.90%,112.23%,150.79%,-12.61%,31.21%
"STDN","NYSE","Standard Nuclear Inc","Basic Materials","Specialty Chemicals",2588.39,16.11,14.26%,1837348,1107.85,1.66,34.92%,104.18%,,,19.33%,,11.78%,,,,,8.81%,,4.89%,33.76%,50.19%,50.19%,12.26%
"OKTA","NASD","Okta Inc","Technology","Software - Infrastructure",30250.98,173.04,4.10%,4723047,3770.43,1.25,32.12%,21.92%,23.79%,133.93%,100.12%,86.53%,6.15%,12.23%,75.23%,10.58%,11.81%,-1.77%,94.83%,3.88%,17.58%,21.89%,72.75%,4.98%
"DFDV","NASD","DeFi Development Corp","Financial","Asset Management",166.77,5.38,8.03%,2453027,1037.89,2.36,31.54%,110.16%,50.28%,40.47%,6.53%,-66.42%,12.12%,22.25%,-224.98%,66.87%,,-0.29%,14.26%,21.15%,49.36%,69.26%,21.93%,9.35%
"MEI","NYSE","Methode Electronics Inc","Technology","Electronic Components",647.07,18.23,0.11%,659341,734.65,0.90,29.94%,30.31%,56.75%,115.23%,174.55%,135.83%,6.42%,42.24%,101.43%,15.95%,,3.03%,93.51%,8.16%,11.20%,14.07%,81.35%,0.44%
"MOVE","NASD","Corvex Inc","Technology","Software - Infrastructure",302.74,10.95,-4.70%,6909512,177.69,38.88,27.47%,1.20%,-47.33%,14.83%,78.94%,38.97%,11.65%,,-67.92%,3590.29%,,47.38%,0.90%,0.80%,1.23%,-21.65%,-10.00%,-27.44%
