"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"IPST","NASD","IP Strategy Holdings Inc","Financial","Capital Markets",11.37,15.76,113.26%,31805418,1710.68,18.59,684.08%,559.41%,110.70%,10.95%,-49.49%,-92.27%,18.29%,,28.41%,56.80%,,4.03%,5.48%,1.43%,401.31%,433.64%,-58.93%,111.26%
"WETO","NASD","Wetour Robotics Ltd","Technology","Software - Infrastructure",35.56,33.00,34.20%,9237064,1853.16,4.98,633.33%,-56.16%,-44.82%,-34.30%,-61.57%,-82.81%,67.41%,,-305.98%,-44.55%,,,0.16%,0.68%,286.58%,-39.35%,-50.57%,-23.34%
"PFSA","NASD","Profusa Inc","Healthcare","Medical Devices",3.66,27.48,506.62%,52931311,141.67,373.62,597.46%,252.31%,-37.03%,-85.38%,-96.50%,-99.35%,22.79%,,87.34%,,,4.89%,14.36%,11.30%,386.06%,149.10%,-92.78%,211.56%
"BANL","NASD","CBL International Ltd","Energy","Oil & Gas Midstream",28.66,13.55,30.92%,147972,102.86,1.44,227.69%,225.72%,144.79%,210.40%,134.23%,53.62%,46.16%,,4.13%,-8.42%,,,0.76%,3.51%,136.22%,154.67%,129.66%,17.62%
"BOXL","NASD","Boxlight Corp","Technology","Consumer Electronics",5.05,7.57,4.85%,464418,1717.93,0.27,158.36%,108.54%,59.70%,0.13%,-25.78%,-88.20%,41.76%,,100.61%,-15.99%,,16.60%,2.02%,4.72%,80.24%,77.21%,-35.77%,7.83%
"FGI","NASD","FGI Industries Ltd","Consumer Cyclical","Furnishings, Fixtures & Appliances",18.06,9.35,2.97%,426201,1728.39,0.25,105.49%,122.09%,99.79%,66.67%,64.04%,148.70%,54.08%,80.49%,200.53%,2.86%,,1.00%,0.84%,4.10%,68.48%,84.82%,67.94%,5.29%
"XHLD","NASD","TEN Holdings Inc","Communication Services","Broadcasting",78.93,6.59,-10.46%,457165,2992.05,0.15,84.59%,226.24%,379.27%,213.81%,458.47%,31.54%,31.20%,,41.35%,-34.50%,,0.17%,0.65%,0.49%,129.77%,207.15%,231.17%,-5.86%
"CAPR","NASD","Capricor Therapeutics Inc","Healthcare","Biotechnology",411.63,7.08,-4.97%,8487292,4489.75,1.89,80.15%,-63.69%,-74.73%,-69.26%,-75.47%,-8.05%,14.86%,33.63%,-24.04%,,50.75%,10.53%,69.93%,30.56%,-10.25%,-60.31%,-69.47%,-5.60%
"SLE","NASD","Super League Enterprise Inc","Communication Services","Internet Content & Information",9.32,5.50,82.12%,49320961,398.63,123.72,79.63%,102.95%,7.21%,36.82%,-24.92%,-86.07%,22.81%,74.39%,95.03%,0.27%,,-15.02%,5.14%,1.76%,85.55%,82.49%,-3.39%,-11.58%
"ARX","NYSE","Accelerant Holdings","Financial","Insurance Brokers",4135.75,19.56,0.10%,8446779,3448.78,2.45,56.23%,44.04%,22.94%,86.64%,19.63%,-31.49%,3.46%,-9.15%,795.50%,124.92%,9.21%,7.73%,30.70%,10.71%,37.83%,43.72%,43.42%,-0.05%
