"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"RFAI","NASD","RF Acquisition Corp II","Financial","Shell Companies",425.87,51.04,-12.00%,426068,106.19,4.01,449.41%,360.65%,364.42%,370.41%,374.79%,381.06%,33.17%,,-82.21%,,,,52.48%,0.03%,232.00%,300.35%,356.27%,24.55%
"ZSTK","NASD","ZeroStack Corp","Financial","Asset Management",88.50,5.06,7.43%,664624,436.18,1.52,159.49%,248.97%,18.36%,-37.76%,-19.17%,-76.15%,167.45%,90.41%,43.64%,-7.69%,,158.37%,0.40%,0.16%,111.39%,88.22%,-15.91%,6.75%
"SDOT","NASD","Sadot Group Inc","Consumer Defensive","Farm Products",30.58,23.16,75.72%,30097899,3632.97,8.28,119.11%,32.19%,622.85%,-48.53%,-4.30%,-87.41%,43.24%,,435.47%,-100.00%,,-0.03%,0.33%,6.52%,81.53%,21.28%,-35.47%,7.62%
"MRNA","NASD","Moderna Inc","Healthcare","Biotechnology",55449.87,138.89,-4.30%,31457179,12747.59,2.47,115.47%,156.87%,196.27%,176.18%,370.97%,412.13%,20.64%,-16.92%,7.60%,2.11%,27.07%,2.13%,79.88%,13.62%,81.01%,100.16%,181.71%,-2.67%
"USDE","NASD","StableCoinX Inc","Financial","Capital Markets",170.47,6.27,-15.38%,13513356,3978.81,3.40,107.62%,338.46%,-43.00%,-50.43%,-46.86%,-55.05%,35.83%,,-2093.88%,,,10.71%,3.61%,1.21%,124.01%,64.07%,-39.42%,-19.56%
"VOGX","NASD","Vogenx Inc","Healthcare","Biotechnology",427.69,30.73,4.10%,410109,342.71,1.20,95.11%,,,,136.38%,,20.76%,,,,,0.00%,,,49.96%,49.96%,49.96%,4.74%
"AMLX","NASD","Amylyx Pharmaceuticals Inc","Healthcare","Drug Manufacturers - Specialty & Generic",4250.79,38.15,-1.32%,3714222,2308.49,1.61,78.02%,107.22%,180.93%,174.46%,215.81%,310.22%,11.61%,0.99%,16.00%,,43.86%,-0.01%,96.41%,14.17%,47.69%,83.84%,140.59%,-1.27%
"ARCT","NASD","Arcturus Therapeutics Holdings Inc","Healthcare","Biotechnology",407.59,14.34,6.62%,2405671,644.93,3.73,76.17%,159.31%,103.98%,86.96%,133.93%,-22.53%,12.70%,-41.56%,-147.28%,-96.41%,-12.28%,4.52%,88.05%,27.67%,80.54%,98.63%,93.38%,7.62%
"SCTX","NASD","Scribe Therapeutics Inc","Healthcare","Biotechnology",702.70,37.25,9.14%,543973,256.97,2.12,75.79%,72.06%,,,49.00%,,20.24%,,,,,13.15%,25.93%,2.41%,51.90%,54.31%,54.31%,4.17%
"FVN","NASD","Future Vision II Acquisition Corp","Financial","Shell Companies",149.67,19.84,52.62%,293713,114.78,2.56,69.57%,80.36%,83.03%,85.59%,87.70%,90.22%,13.83%,,-20.79%,,,,42.92%,0.24%,70.20%,76.26%,87.21%,53.80%
