"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"SWVL","NASD","Swvl Holdings Corp","Industrials","Railroads",70.75,7.10,10.59%,329740,1414.63,0.23,85.38%,407.14%,418.25%,349.37%,273.68%,85.38%,33.06%,,-90760.29%,,,30.34%,1.08%,0.74%,142.40%,250.93%,281.90%,13.42%
"CHPT","NYSE","ChargePoint Holdings Inc","Consumer Cyclical","Specialty Retail",240.31,8.95,-4.48%,2262206,1560.90,1.45,68.87%,46.24%,28.96%,65.43%,34.79%,-14.76%,14.23%,44.22%,52.56%,17.74%,39.79%,14.25%,28.82%,25.31%,37.18%,47.37%,37.89%,-4.69%
"BIAF","NASD","BioAffinity Technologies Inc","Healthcare","Diagnostics & Research",6.30,10.50,17.58%,10290284,2349.78,4.38,59.33%,42.86%,-53.64%,-41.18%,-40.68%,-90.59%,46.55%,,87.30%,18.99%,,,10.39%,2.29%,45.44%,16.94%,-52.37%,-3.67%
"AEHL","NASD","Antelope Enterprise Holdings Ltd","Industrials","Building Products & Equipment",31.42,7.96,-1.00%,108529,1528.56,0.07,59.20%,39.40%,-51.23%,-77.79%,-95.32%,-97.76%,22.36%,,,,,,0.28%,0.74%,33.83%,-11.48%,-87.27%,1.79%
"AOUT","NASD","American Outdoor Brands Inc","Consumer Cyclical","Leisure",189.32,15.00,1.56%,186859,187.13,1.00,50.00%,17.55%,47.64%,70.26%,94.05%,80.51%,9.28%,185.71%,77.31%,25.43%,,-4.10%,68.39%,1.91%,28.07%,18.76%,51.91%,1.56%
"IRD","NASD","Opus Genetics Inc","Healthcare","Biotechnology",476.71,5.73,32.03%,53781885,1123.62,47.86,49.61%,56.56%,40.44%,18.14%,185.07%,321.32%,10.73%,-29.71%,-18.70%,-73.80%,29.86%,16.18%,64.69%,16.61%,40.80%,50.43%,53.74%,7.91%
"SEI","NYSE","Solaris Energy Infrastructure Inc","Energy","Oil & Gas Equipment & Services",5181.26,67.67,5.80%,5144617,2903.71,1.77,36.32%,15.48%,-1.37%,25.25%,47.20%,171.55%,6.58%,65.80%,-13.90%,46.92%,85.84%,13.17%,106.86%,27.85%,19.43%,13.96%,13.27%,1.18%
"SECZ","NYSE","Securitize Corp","Technology","Software - Application",1376.33,8.43,2.18%,2510096,1558.62,1.61,34.88%,21.82%,-30.45%,-25.00%,-25.13%,-19.33%,8.93%,-408.17%,-5304.17%,,97.69%,2.18%,5.74%,2.70%,27.47%,13.23%,-19.49%,2.43%
"NUAI","NASD","New Era Energy & Digital Inc","Technology","Software - Infrastructure",690.50,6.48,-1.82%,7252378,7554.24,0.96,33.61%,20.45%,40.87%,43.68%,121.16%,1633.55%,10.73%,49.04%,2.39%,-82.55%,21.14%,130.53%,58.17%,31.71%,23.29%,29.10%,34.63%,-1.22%
"COHU","NASD","Cohu Inc","Technology","Semiconductor Equipment & Materials",2683.14,56.68,6.60%,1494055,1183.66,1.26,28.35%,14.57%,3.07%,98.04%,143.58%,174.88%,6.10%,531.82%,99.06%,38.37%,,7.78%,115.34%,19.64%,7.50%,7.00%,39.40%,7.84%
"EPRX","NASD","Eupraxia Pharmaceuticals Inc","Healthcare","Biotechnology",532.55,8.08,-2.06%,186441,430.40,0.43,27.44%,21.32%,35.57%,0.75%,7.02%,51.88%,8.65%,14.68%,12.82%,,-3.74%,2.45%,40.36%,11.84%,13.26%,19.86%,12.98%,-1.22%
"SIG","NYSE","Signet Jewelers Ltd","Consumer Cyclical","Luxury Goods",4030.51,102.48,23.96%,4475699,768.43,5.82,26.11%,8.47%,18.13%,12.85%,23.65%,12.70%,3.78%,12.84%,700.72%,-0.46%,12.35%,-1.33%,112.47%,13.29%,19.98%,15.95%,15.61%,7.86%
"BE","NYSE","Bloom Energy Corp","Industrials","Electrical Equipment & Parts",79310.32,269.28,-2.86%,12074710,15147.55,0.80,26.05%,27.85%,3.72%,74.86%,209.91%,389.60%,8.37%,251.74%,431.21%,165.52%,118.32%,1.74%,85.14%,6.59%,19.80%,18.69%,39.58%,-1.36%
"DELL","NYSE","Dell Technologies Inc","Technology","Computer Hardware",345796.49,535.25,0.26%,7260197,7620.20,0.95,25.94%,16.90%,40.20%,272.22%,325.21%,341.30%,9.05%,151.26%,273.59%,56.72%,52.09%,-5.11%,38.00%,4.66%,12.77%,20.40%,107.79%,-0.60%
