"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"RFAI","NASD","RF Acquisition Corp II","Financial","Shell Companies",426.29,51.09,0.10%,98449,116.94,0.84,410.89%,361.52%,364.88%,370.88%,375.26%,381.07%,45.50%,,-82.21%,,,,52.48%,0.03%,194.08%,276.98%,348.56%,0.35%
"ZSTK","NASD","ZeroStack Corp","Financial","Asset Management",139.91,6.47,27.87%,387585,446.52,0.87,251.61%,355.63%,45.23%,-26.64%,3.35%,-68.65%,170.23%,90.41%,43.64%,-7.69%,,158.37%,0.40%,0.16%,144.18%,137.30%,7.79%,30.18%
"PMI","AMEX","Picard Medical Inc","Healthcare","Medical Devices",22.34,9.55,86.16%,41220667,1373.79,30.00,194.75%,117.32%,36.53%,-83.25%,-89.09%,,19.84%,77.33%,40.21%,38.62%,,,6.50%,5.82%,123.59%,32.46%,-83.59%,62.69%
"MRNA","NASD","Moderna Inc","Healthcare","Biotechnology",63410.63,158.83,14.36%,49051600,13181.91,3.72,152.27%,185.51%,237.72%,214.39%,438.59%,526.55%,22.19%,-16.52%,7.60%,2.11%,26.79%,2.13%,79.88%,13.62%,93.97%,121.93%,217.79%,10.68%
"USDE","NASD","StableCoinX Inc","Financial","Capital Markets",164.75,6.06,-3.35%,4282086,4178.17,1.02,117.20%,298.68%,-44.91%,-50.85%,-48.64%,-59.73%,39.60%,,-2093.88%,,,10.71%,3.61%,1.21%,100.83%,61.92%,-41.20%,10.79%
"BRNX","NASD","BrenX Ltd","Utilities","Utilities - Renewable",4.00,5.56,33.01%,1591520,571.84,2.78,109.81%,66.07%,-41.72%,-85.63%,-94.62%,-98.82%,23.68%,,-161.70%,-61.33%,,1.59%,1.77%,2.67%,79.69%,25.33%,-91.27%,12.55%
"ARCT","NASD","Arcturus Therapeutics Holdings Inc","Healthcare","Biotechnology",438.86,15.44,7.67%,2207347,678.99,3.25,88.06%,168.06%,114.15%,88.75%,151.88%,-12.82%,15.45%,-41.56%,-147.28%,-96.41%,-12.28%,4.52%,88.05%,27.67%,83.21%,108.96%,107.27%,9.35%
"ASST","NASD","Strive Inc","Financial","Asset Management",1827.60,21.39,8.41%,12779868,4440.44,2.88,67.11%,75.47%,18.18%,198.53%,44.92%,-77.72%,9.66%,75.55%,-10.31%,-19.20%,,17.87%,53.94%,29.72%,56.07%,62.57%,44.67%,12.34%
"PURR","NASD","Hyperliquid Strategies Inc","Financial","Capital Markets",2380.69,11.87,11.56%,29575278,14941.34,1.98,64.86%,87.22%,40.47%,200.51%,233.43%,,15.36%,,,,,140.16%,56.20%,14.03%,55.67%,53.27%,97.37%,12.94%
"PSQH","NYSE","PSQ Holdings Inc","Technology","Software - Application",23.15,6.88,16.41%,198161,204.99,0.97,64.20%,123.38%,-23.77%,-29.19%,-55.47%,-73.02%,12.41%,37.20%,44.31%,0.70%,,3.68%,17.13%,9.61%,52.92%,38.17%,-38.12%,12.23%
"JEM","NASD","707 Cayman Holdings Ltd","Consumer Cyclical","Apparel Retail",,6.80,77.88%,17948666,1176.99,15.25,62.17%,16.15%,-62.50%,-71.69%,-83.99%,-98.92%,7.08%,,,,,9.73%,,,45.99%,-44.76%,-76.50%,31.43%
"SDOT","NASD","Sadot Group Inc","Consumer Defensive","Farm Products",21.58,16.35,-29.40%,1774899,4111.04,0.43,61.08%,-2.91%,466.53%,-63.99%,-32.44%,-91.30%,47.95%,,435.47%,-100.00%,,-0.03%,0.33%,6.52%,27.46%,-14.39%,-53.92%,-15.72%
"SUPX","NASD","SuperX AI Technology Ltd","Technology","Software - Infrastructure",280.01,10.50,-0.38%,866046,248.16,3.49,60.31%,50.86%,7.47%,-23.97%,-33.04%,-81.96%,16.69%,,-416.74%,283.79%,,-11.25%,19.21%,4.92%,45.86%,40.20%,-20.81%,0.86%
"VOGX","NASD","Vogenx Inc","Healthcare","Biotechnology",438.82,31.53,2.60%,136009,350.21,0.39,59.65%,,,,142.54%,,25.45%,,,,,0.00%,,,46.00%,46.00%,46.00%,1.58%
"MRVI","NASD","Maravai LifeSciences Holdings Inc","Healthcare","Biotechnology",2337.06,9.00,6.76%,5694975,3356.56,1.70,56.79%,34.53%,105.48%,188.46%,176.92%,275.00%,9.40%,64.63%,69.44%,8.53%,44.37%,8.87%,81.44%,7.68%,34.54%,40.56%,108.23%,5.51%
"TJGC","NASD","TJGC Group Ltd","Communication Services","Advertising Agencies",66.26,6.56,7.54%,1255859,766.80,1.64,47.42%,27.63%,-0.15%,144.02%,138.98%,41.08%,19.01%,,61.56%,-25.27%,,41.93%,0.87%,2.57%,43.44%,41.55%,81.40%,5.13%
"NAKA","NASD","Nakamoto Inc","Financial","Capital Markets",128.12,7.16,-0.56%,122962,293.51,0.42,42.91%,52.67%,30.42%,-21.70%,-49.02%,-98.05%,11.60%,29.17%,53.04%,8680.08%,,-9.31%,14.46%,11.05%,33.26%,53.50%,-32.47%,0.85%
"MF","NASD","MindForge Inc","Communication Services","Advertising Agencies",35.72,17.86,2.00%,82834,1289.10,0.06,42.77%,188.53%,420.70%,-61.80%,-64.29%,-80.74%,25.09%,,-300.92%,-32.59%,,20.63%,0.56%,5.89%,51.60%,112.86%,-41.04%,3.72%
"TEM","NASD","Tempus AI Inc","Healthcare","Health Information Services",12401.28,68.73,3.87%,8858640,6708.24,1.32,39.24%,60.17%,47.30%,18.60%,16.39%,-9.45%,9.89%,65.57%,112.51%,21.56%,,4.50%,55.83%,30.95%,27.76%,28.68%,21.40%,3.23%
