"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"MEDS","NASD","DataMEDS AI Inc","Healthcare","Medical Distribution",19.26,6.07,274.69%,187345109,1304.65,143.60,613.28%,307.38%,64.50%,-22.23%,-69.61%,-91.14%,75.22%,,-34.99%,-77.15%,,4.66%,1.62%,11.30%,344.60%,185.49%,-34.65%,50.43%
"VEEA","NASD","Veea Inc","Technology","Information Technology Services",18.97,6.10,6.83%,13829932,3799.94,3.64,252.60%,128.12%,-10.40%,-53.31%,-52.15%,-44.41%,28.63%,,-165.89%,1135.60%,,,3.35%,42.21%,149.46%,104.46%,-30.49%,11.11%
"FTFT","NASD","Future FinTech Group Inc","Technology","Software - Application",56.54,7.00,21.95%,17767559,4826.25,3.68,234.93%,105.86%,-44.52%,-67.81%,-85.82%,-95.15%,94.66%,,-113.00%,-44.92%,,,0.08%,3.59%,136.32%,73.53%,-70.52%,0.07%
"HCWC","AMEX","Healthy Choice Wellness Corp","Consumer Defensive","Grocery Stores",13.12,14.15,40.52%,506822,375.59,1.35,66.47%,48.80%,64.75%,35.53%,61.07%,-47.50%,11.63%,,,,,,3.24%,5.44%,53.92%,73.86%,45.32%,35.15%
"PMI","AMEX","Picard Medical Inc","Healthcare","Medical Devices",15.15,6.48,1.41%,145290,1873.38,0.08,46.94%,84.09%,-21.93%,-88.63%,-92.59%,-98.29%,16.47%,,40.21%,38.62%,,9.84%,6.50%,25.42%,12.27%,10.12%,-86.33%,4.85%
"ACVA","NYSE","ACV Auctions Inc","Consumer Cyclical","Auto & Truck Dealerships",1769.40,10.42,-0.10%,12027703,6098.20,1.97,41.38%,36.75%,66.19%,108.40%,29.93%,3.78%,2.93%,17.88%,-12.38%,10.45%,47.70%,0.94%,97.09%,9.85%,33.12%,35.68%,54.56%,-0.19%
"VNCE","NASD","Vince Holding Corp","Consumer Cyclical","Apparel Manufacturing",111.58,8.62,2.13%,474474,248.61,1.91,35.11%,39.26%,24.03%,268.38%,111.27%,227.76%,20.28%,190.91%,-13.67%,11.67%,,12.07%,14.32%,1.54%,30.19%,33.64%,95.20%,2.86%
"VACI","NYSE","Viking Acquisition Corp I","Financial","Shell Companies",266.28,8.50,23.91%,26704,163.23,0.16,34.49%,-16.83%,-16.67%,-14.40%,-14.14%,,8.63%,,4566.67%,,,,68.22%,0.05%,-3.97%,-11.77%,-14.48%,22.66%
"FEIM","NASD","Frequency Electronics Inc","Technology","Communication Equipment",953.72,84.60,-0.53%,369714,332.60,1.11,32.94%,7.31%,20.60%,83.20%,57.13%,208.42%,7.46%,1466.67%,531.90%,69.79%,,2.01%,62.03%,9.84%,27.17%,25.59%,46.80%,-1.43%
"EAF","NYSE","GrafTech International Ltd","Industrials","Electrical Equipment & Parts",211.61,8.11,13.74%,1128094,381.70,2.96,31.44%,10.19%,-0.37%,35.39%,-47.71%,-24.63%,10.57%,5.97%,54.02%,-3.40%,,-0.23%,41.15%,9.54%,19.15%,16.25%,-15.05%,13.90%
"RFAI","NASD","RF Acquisition Corp II","Financial","Shell Companies",346.27,41.50,25.19%,37283,105.76,0.35,29.69%,346.72%,276.59%,282.14%,286.05%,290.77%,34.24%,,-82.21%,,,,44.93%,0.34%,5.39%,85.81%,204.61%,25.45%
"BBNX","NASD","Beta Bionics Inc","Healthcare","Medical Devices",997.87,22.18,15.34%,7190599,1162.19,6.19,27.32%,26.31%,59.00%,108.46%,-27.21%,-4.77%,12.08%,-17.19%,-35.38%,37.76%,3.40%,-5.03%,97.19%,25.12%,16.12%,27.51%,35.75%,19.18%
"SDGR","NASD","Schrodinger Inc","Healthcare","Health Information Services",1790.10,23.93,2.92%,2800926,1210.99,2.31,24.64%,37.53%,60.28%,94.71%,33.84%,25.22%,7.97%,-13.66%,113.42%,7.54%,13.73%,-0.52%,84.30%,17.52%,18.32%,33.62%,57.08%,2.75%
"LUXE","NYSE","LuxExperience B.V ADR","Consumer Cyclical","Luxury Goods",1209.26,8.81,23.22%,2233791,129.90,17.20,20.68%,14.56%,10.68%,5.13%,5.51%,-5.37%,4.29%,46.55%,-346.75%,183.49%,,0.01%,17.08%,,14.95%,11.96%,6.56%,5.01%
"ELMT","NASD","Elmet Group Co","Industrials","Aerospace & Defense",604.31,19.84,1.38%,729498,660.85,1.10,20.53%,3.87%,8.83%,,10.22%,,12.58%,39.68%,,,22.21%,372.74%,37.90%,13.16%,13.56%,21.54%,18.33%,1.07%
