"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"BIAF","NASD","BioAffinity Technologies Inc","Healthcare","Diagnostics & Research",9.04,15.27,19.48%,19393047,1962.35,9.88,213.55%,92.18%,-41.16%,-2.12%,-13.73%,-85.81%,26.86%,,87.30%,18.99%,,,10.39%,2.29%,118.76%,68.16%,-31.12%,37.32%
"AEHL","NASD","Antelope Enterprise Holdings Ltd","Industrials","Building Products & Equipment",31.57,8.17,9.66%,1496370,1478.58,1.01,130.79%,66.65%,-49.94%,-76.89%,-95.19%,-97.57%,29.74%,,,,,,0.97%,,43.26%,-12.54%,-87.17%,18.75%
"CHPT","NYSE","ChargePoint Holdings Inc","Consumer Cyclical","Specialty Retail",256.13,9.89,8.92%,13371383,1285.88,10.40,77.56%,68.20%,36.98%,69.93%,48.95%,-2.94%,11.52%,44.22%,52.56%,17.74%,39.79%,15.14%,28.82%,25.31%,58.80%,66.49%,52.59%,6.57%
"FCUV","NASD","Focus Universal Inc","Technology","Scientific & Technical Instruments",11.95,17.00,-13.66%,990003,3645.23,0.27,62.84%,107.06%,490.11%,-2.52%,-47.54%,-80.50%,26.72%,,66.36%,1811.04%,,12.69%,4.75%,4.63%,77.04%,167.53%,-37.13%,-14.96%
"TITN","NASD","Titan Machinery Inc","Industrials","Industrial Distribution",610.98,26.22,14.85%,873213,236.33,3.69,46.81%,36.28%,13.11%,45.26%,74.34%,28.22%,8.84%,29.05%,-51.18%,-9.16%,51.07%,0.20%,90.06%,4.16%,34.22%,36.38%,41.22%,14.55%
"AOUT","NASD","American Outdoor Brands Inc","Consumer Cyclical","Leisure",182.71,14.48,44.66%,4374959,103.43,42.30,39.50%,15.47%,47.60%,63.62%,87.32%,39.23%,5.37%,185.71%,77.31%,25.43%,,-4.06%,68.40%,1.91%,25.94%,15.50%,47.91%,13.48%
"DPRO","NASD","Draganfly Inc","Technology","Computer Hardware",227.36,6.12,-4.82%,2478149,1223.48,2.03,37.07%,37.53%,-2.24%,-7.41%,-11.43%,35.70%,9.28%,34.08%,45.91%,25.99%,17.25%,-10.95%,11.05%,10.95%,26.87%,30.98%,-1.73%,-3.77%
"NXTC","NASD","Nextcure Inc","Healthcare","Biotechnology",35.80,7.82,-0.26%,60626,2123.15,0.03,28.41%,39.89%,165.08%,-36.88%,-44.89%,58.30%,11.18%,67.74%,75.16%,,60.40%,-14.73%,47.86%,3.87%,13.44%,51.10%,-13.98%,0.39%
"MOVE","NASD","Corvex Inc","Technology","Software - Infrastructure",407.52,14.74,2.93%,228307,307.65,0.74,28.29%,21.42%,-21.09%,48.27%,140.88%,85.34%,22.97%,,-67.92%,3590.29%,,47.38%,0.90%,0.80%,32.98%,10.40%,19.94%,3.08%
"SMMT","NASD","Summit Therapeutics Inc","Healthcare","Biotechnology",14044.39,17.60,2.77%,6220871,5321.98,1.17,28.22%,30.02%,19.19%,16.51%,0.66%,-26.03%,6.60%,17.50%,63.61%,,22.30%,11.98%,17.12%,24.57%,24.76%,23.83%,7.28%,3.96%
