"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"BIAF","NASD","BioAffinity Technologies Inc","Healthcare","Diagnostics & Research",7.58,12.78,31.08%,19105286,1661.65,11.50,152.57%,60.82%,-54.68%,-17.28%,-27.80%,-88.50%,22.99%,,87.30%,18.99%,,,10.39%,2.29%,93.66%,41.57%,-42.46%,-3.18%
"SWVL","NASD","Swvl Holdings Corp","Industrials","Railroads",55.00,5.52,8.66%,523097,1367.55,0.38,149.77%,294.29%,253.85%,249.37%,190.53%,64.78%,33.06%,,-90760.29%,,,29.82%,1.08%,0.74%,148.93%,217.48%,204.63%,8.66%
"FCUV","NASD","Focus Universal Inc","Technology","Scientific & Technical Instruments",13.83,19.69,29.88%,390803,3640.42,0.11,88.78%,92.85%,548.55%,13.16%,-39.24%,-79.05%,23.54%,,66.36%,1811.04%,,12.69%,4.75%,4.63%,118.48%,222.27%,-28.38%,28.19%
"CHPT","NYSE","ChargePoint Holdings Inc","Consumer Cyclical","Specialty Retail",235.15,9.08,74.95%,43013359,610.06,70.51,55.75%,56.28%,9.27%,53.38%,36.75%,-15.77%,4.65%,42.62%,52.56%,17.74%,39.79%,15.14%,28.82%,25.31%,50.22%,55.26%,40.29%,31.59%
"QNRX","NASD","Quoin Pharmaceuticals Ltd ADR","Healthcare","Biotechnology",15.82,7.87,16.77%,435431,735.97,0.59,52.67%,80.09%,83.45%,-8.17%,-45.46%,1.72%,18.77%,55.84%,98.79%,,59.00%,-3.45%,70.34%,,40.22%,60.70%,-1.56%,15.57%
"DPRO","NASD","Draganfly Inc","Technology","Computer Hardware",238.87,6.43,13.01%,6255573,1169.02,5.35,47.14%,47.48%,-9.82%,-3.45%,-6.95%,36.81%,7.67%,34.08%,45.91%,25.99%,17.25%,-10.95%,11.05%,10.95%,35.36%,38.33%,3.22%,7.17%
"AEHL","NASD","Antelope Enterprise Holdings Ltd","Industrials","Building Products & Equipment",28.80,7.45,37.20%,21780444,1137.22,19.15,46.37%,41.10%,-56.48%,-79.67%,-95.62%,-97.86%,28.68%,,,,,,0.97%,,34.54%,-21.61%,-88.40%,-7.45%
"NXTC","NASD","Nextcure Inc","Healthcare","Biotechnology",35.88,7.84,6.67%,160771,2122.83,0.08,29.91%,49.33%,145.77%,-38.56%,-44.75%,57.43%,9.19%,67.74%,75.16%,,60.40%,-14.73%,47.86%,3.87%,15.39%,55.19%,-13.87%,4.81%
"MOVE","NASD","Corvex Inc","Technology","Software - Infrastructure",395.91,14.32,-1.10%,144706,306.13,0.47,28.32%,17.76%,-31.48%,33.75%,134.01%,85.21%,24.18%,,-67.92%,3590.29%,,47.38%,0.90%,0.80%,30.24%,6.14%,16.87%,-2.65%
"TJGC","NASD","TJGC Group Ltd","Communication Services","Advertising Agencies",99.58,9.86,-1.79%,2677476,801.79,3.34,24.18%,139.32%,47.60%,286.85%,259.20%,86.74%,18.86%,,61.56%,-25.27%,,41.93%,0.87%,9.10%,62.10%,86.82%,157.74%,-1.79%
"TITN","NASD","Titan Machinery Inc","Industrials","Industrial Distribution",531.99,22.83,-2.39%,290999,235.69,1.23,23.94%,16.12%,-5.39%,20.47%,51.80%,12.30%,10.61%,29.05%,-51.18%,-9.16%,51.07%,0.20%,90.06%,4.16%,19.04%,19.34%,23.32%,-2.93%
"MMED","NASD","MiniMed Group Inc","Healthcare","Medical Instruments & Supplies",6707.38,23.84,0.34%,3783411,1348.41,2.81,22.19%,28.45%,69.56%,,25.14%,,6.83%,152.69%,100.00%,22.71%,,1.73%,13.26%,22.08%,16.94%,32.40%,53.56%,-0.17%
"RDAC","NASD","Rising Dragon Acquisition Corp","Financial","Shell Companies",21.61,6.29,-4.26%,458926,711.11,0.65,22.14%,2.78%,-16.13%,25.30%,-35.95%,-39.40%,25.80%,,-71.24%,,,,45.26%,0.08%,3.15%,6.02%,-14.42%,-6.26%
"FMC","NYSE","FMC Corp","Basic Materials","Agricultural Inputs",1625.44,12.98,-2.63%,4901509,4021.73,1.22,21.76%,20.41%,6.48%,-9.17%,-6.42%,-64.98%,5.98%,-55.09%,-381.12%,-17.46%,-12.05%,9.22%,103.16%,23.97%,17.86%,17.22%,-3.86%,-2.41%
