"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float"
"FGNX","NASD","FG Nexus Inc","Financial","Asset Management",36.14,6.30,-0.94%,98334,123.20,0.80,27.27%,-4.26%,-0.79%,-61.11%,-54.18%,-92.54%,13.62%,1.75%,85.36%,-341.60%,,7.37%,30.52%,6.52%
"CPIX","NASD","Cumberland Pharmaceuticals Inc","Healthcare","Drug Manufacturers - Specialty & Generic",114.77,7.66,-1.79%,107170,991.42,0.11,26.82%,36.79%,139.37%,63.68%,92.46%,97.42%,11.21%,,-366.87%,-22.04%,,-4.93%,18.43%,2.77%
"RHI","NYSE","Robert Half Inc","Industrials","Staffing & Employment Services",4227.79,41.33,12.62%,3831351,2401.45,1.60,26.78%,28.87%,49.80%,48.35%,52.17%,0.36%,5.36%,-0.76%,-19.67%,-3.83%,27.85%,17.81%,124.39%,22.66%
"AARD","NASD","Aardvark Therapeutics Inc","Healthcare","Biotechnology",138.53,6.33,-5.10%,146771,269.50,0.54,26.60%,64.84%,24.61%,-58.87%,-51.77%,-45.43%,26.54%,-22.43%,-130.51%,,0.02%,-4.49%,28.75%,4.20%
"CHRN","NASD","ChronoScale Holdings Corp","Technology","Information Technology Services",3733.48,25.71,-13.23%,704458,335.06,2.10,26.40%,34.26%,150.58%,212.77%,197.57%,674.40%,16.09%,,-19.33%,-36.56%,,1.52%,0.62%,25.25%
"PYPL","NASD","PayPal Holdings Inc","Financial","Credit Services",50041.85,56.73,2.18%,33234824,16519.56,2.01,25.18%,33.51%,14.44%,0.30%,-2.83%,-22.26%,3.26%,-0.02%,-6.09%,8.81%,5.58%,-5.81%,78.12%,6.23%
"OEC","NYSE","Orion S.A","Basic Materials","Specialty Chemicals",376.11,6.67,5.04%,751469,590.68,1.27,24.91%,-17.96%,-0.60%,8.99%,26.33%,-37.49%,6.93%,-70.05%,-210.37%,-3.81%,9.75%,-2.05%,91.54%,2.31%
"ONEW","NASD","Onewater Marine Inc","Consumer Cyclical","Specialty Retail",225.17,13.55,10.43%,197760,114.31,1.73,23.74%,16.81%,40.12%,2.65%,25.23%,-3.49%,5.26%,19.75%,-3276.09%,-8.53%,57.75%,0.88%,69.56%,13.62%
"CNMD","NYSE","Conmed Corp","Healthcare","Medical Devices",1355.21,45.01,5.19%,764342,585.56,1.31,22.68%,31.76%,14.12%,12.44%,10.86%,-9.87%,8.17%,-5.41%,133.02%,-0.43%,5.74%,0.02%,113.63%,8.45%
"FBRX","NASD","Forte Biosciences Inc","Healthcare","Biotechnology",921.34,44.99,1.90%,785058,449.86,1.75,22.59%,149.25%,43.83%,38.47%,64.98%,364.77%,25.35%,12.82%,9.65%,,3.98%,17.17%,60.70%,10.60%
"CNXC","NASD","Concentrix Corp","Technology","Information Technology Services",1563.29,25.62,3.10%,1561610,1876.31,0.83,22.17%,-2.18%,-11.07%,-34.61%,-38.38%,-54.23%,7.27%,-2.23%,36.61%,1.87%,,4.06%,99.34%,25.14%
"PLBL","NASD","Polibeli Group Ltd","Consumer Cyclical","Department Stores",2843.17,7.76,-0.77%,136706,173.28,0.79,20.87%,-11.01%,11.65%,-26.31%,-29.20%,-26.79%,29.50%,,329.03%,,,0.87%,0.87%,1.42%
"QTTB","NASD","Q32 Bio Inc","Healthcare","Biotechnology",360.20,15.21,-3.12%,2342371,1414.32,1.66,20.81%,18.27%,149.75%,351.34%,358.13%,447.12%,22.96%,-171.90%,40.31%,,,-0.57%,50.10%,7.13%
"MESO","NASD","Mesoblast Ltd ADR","Healthcare","Biotechnology",2313.05,17.86,-2.08%,948417,192.93,4.92,20.43%,29.80%,13.40%,0.56%,-1.00%,57.36%,2.86%,50.51%,12.30%,-5.35%,,-45.89%,2.58%,2.42%
"ERNA","NASD","Ernexa Therapeutics Inc","Healthcare","Biotechnology",8.30,7.12,5.79%,452744,2068.74,0.22,20.07%,13.02%,50.61%,-77.03%,-76.27%,-85.54%,19.24%,67.76%,87.94%,,71.68%,36.40%,12.26%,4.32%
