"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"WETO","NASD","Wetour Robotics Ltd","Technology","Software - Infrastructure",22.38,20.76,-37.09%,962467,2001.10,0.48,411.33%,-74.05%,-64.50%,-57.63%,-75.82%,-89.24%,84.56%,,-305.98%,-44.55%,,,0.16%,0.68%,133.94%,-60.57%,-68.66%,-3.44%
"IPST","NASD","IP Strategy Holdings Inc","Financial","Capital Markets",6.10,8.45,-46.38%,1887569,2221.72,0.85,320.40%,265.80%,45.44%,-46.86%,-72.92%,-95.75%,75.22%,,28.41%,56.80%,,4.03%,5.48%,1.43%,145.26%,176.64%,-77.39%,-47.74%
"PFSA","NASD","Profusa Inc","Healthcare","Medical Devices",1.80,13.57,-50.62%,1447165,991.53,1.46,251.55%,69.62%,-66.45%,-92.33%,-98.27%,-99.65%,67.53%,,87.34%,,,4.89%,3.59%,11.51%,127.99%,26.67%,-96.34%,-14.81%
"MRNA","NASD","Moderna Inc","Healthcare","Biotechnology",69618.75,174.38,176.97%,193233045,6858.01,28.18,173.88%,192.29%,281.41%,274.21%,491.32%,524.79%,5.19%,-17.04%,7.60%,2.11%,27.48%,-2.19%,78.82%,13.62%,171.62%,172.86%,266.38%,50.30%
"TNON","NASD","Tenon Medical Inc","Healthcare","Medical Devices",7.62,11.41,109.36%,49134449,401.48,122.38,102.30%,60.99%,-53.42%,-61.28%,-65.74%,-76.71%,14.69%,60.08%,3.29%,126.77%,43.91%,,5.57%,,77.62%,8.55%,-55.95%,-2.23%
"BANL","NASD","CBL International Ltd","Energy","Oil & Gas Midstream",25.59,12.10,-10.70%,44338,105.10,0.42,98.69%,134.50%,112.26%,149.47%,109.16%,37.89%,50.53%,,270.22%,63.97%,,,0.76%,3.51%,97.93%,121.54%,104.11%,-10.24%
"CAPR","NASD","Capricor Therapeutics Inc","Healthcare","Biotechnology",463.94,7.98,12.71%,8411071,4612.68,1.82,90.45%,-59.68%,-70.36%,-68.74%,-72.35%,4.04%,17.94%,33.63%,-24.04%,,50.75%,10.53%,69.94%,30.44%,9.35%,-54.31%,-65.60%,10.99%
"FGI","NASD","FGI Industries Ltd","Consumer Cyclical","Furnishings, Fixtures & Appliances",17.04,8.82,-5.67%,148525,1734.06,0.09,86.47%,93.42%,73.96%,55.83%,54.74%,133.33%,57.81%,80.49%,200.53%,2.86%,,1.00%,0.84%,4.10%,52.89%,72.29%,57.90%,-2.65%
"VOGX","NASD","Vogenx Inc","Healthcare","Biotechnology",322.33,23.16,17.27%,576966,322.08,1.79,78.15%,,,,78.15%,,,,,,,,,,38.23%,38.23%,38.23%,17.27%
"AMLX","NASD","Amylyx Pharmaceuticals Inc","Healthcare","Drug Manufacturers - Specialty & Generic",4300.93,38.60,9.94%,8251823,2029.34,4.07,65.31%,108.65%,202.98%,173.76%,219.54%,393.61%,9.15%,0.99%,16.00%,,43.86%,4.33%,96.41%,14.17%,69.44%,100.62%,149.34%,6.84%
"HTFL","NASD","Heartflow Inc","Healthcare","Health Information Services",3959.00,45.53,0.66%,2938936,1686.51,1.74,52.53%,78.97%,71.17%,92.27%,56.19%,48.45%,10.04%,74.31%,-65.19%,47.57%,,26.28%,82.66%,10.63%,49.88%,52.11%,57.24%,-1.06%
"FCUV","NASD","Focus Universal Inc","Technology","Scientific & Technical Instruments",5.74,8.16,4.68%,159594,3664.66,0.04,50.28%,262.67%,181.38%,-66.23%,-74.82%,-89.64%,21.80%,,66.36%,1811.04%,,-19.94%,4.75%,3.50%,34.37%,87.96%,-76.75%,1.75%
"ETON","NASD","Eton Pharmaceuticals Inc","Healthcare","Drug Manufacturers - Specialty & Generic",1757.29,61.48,-3.07%,608677,521.08,1.17,47.86%,42.31%,86.93%,257.23%,263.57%,279.51%,8.16%,260.41%,467.43%,98.59%,114.21%,8.78%,73.30%,4.86%,28.00%,50.70%,139.65%,-3.26%
"WEAV","NYSE","Weave Communications Inc","Healthcare","Health Information Services",584.79,7.31,0.41%,8401823,1908.87,4.40,45.91%,7.50%,26.03%,27.80%,-3.69%,-3.69%,4.41%,110.00%,53.44%,15.52%,62.77%,-7.63%,85.07%,7.33%,17.56%,17.49%,22.05%,0.27%
"AVAH","NASD","Aveanna Healthcare Holdings Inc","Healthcare","Medical Care Facilities",2871.77,13.16,3.87%,2413317,2339.51,1.03,45.41%,35.11%,72.48%,77.84%,61.08%,81.02%,9.09%,30.97%,39.56%,13.73%,18.94%,0.68%,43.00%,4.42%,29.27%,41.88%,61.58%,1.86%
"ARX","NYSE","Accelerant Holdings","Financial","Insurance Brokers",4246.04,19.55,-0.05%,4669628,3554.94,1.31,43.64%,44.60%,18.20%,84.96%,19.57%,-33.48%,2.64%,-6.89%,795.50%,124.92%,9.11%,7.73%,30.70%,10.68%,34.86%,42.55%,42.92%,-0.15%
"XHLD","NASD","TEN Holdings Inc","Communication Services","Broadcasting",91.51,7.64,15.93%,770182,2999.35,0.26,42.80%,278.22%,487.69%,289.80%,547.46%,59.02%,28.12%,,41.35%,-34.50%,,0.17%,0.65%,0.49%,142.88%,236.13%,281.32%,18.27%
"FDMT","NASD","4D Molecular Therapeutics Inc","Healthcare","Biotechnology",876.15,16.76,13.86%,1964916,909.24,2.16,41.20%,47.34%,99.41%,82.77%,123.47%,155.10%,10.61%,-70.89%,-6.20%,25106.67%,-16.99%,-1.88%,104.24%,23.78%,47.79%,49.18%,70.27%,10.19%
"MF","NASD","MindForge Inc","Communication Services","Advertising Agencies",29.60,14.80,18.31%,225757,1281.99,0.18,40.95%,254.92%,393.33%,-67.65%,-70.40%,-84.13%,28.84%,,-300.92%,-32.59%,,-29.89%,0.56%,5.89%,56.13%,100.73%,-52.29%,12.12%
"PURR","NASD","Hyperliquid Strategies Inc","Financial","Capital Markets",1883.30,9.39,30.42%,58708991,13748.54,4.27,39.11%,32.63%,20.54%,130.15%,163.76%,,4.67%,,,,,35.20%,56.20%,13.80%,39.60%,24.52%,58.97%,29.34%
"LNSR","NASD","LENSAR Inc","Healthcare","Medical Devices",107.13,8.72,6.47%,160952,108.86,1.48,38.63%,51.39%,50.34%,-22.97%,-25.02%,-30.24%,7.80%,133.80%,167.73%,18.37%,,-5.61%,45.90%,4.60%,38.54%,44.41%,2.77%,6.47%
