"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"CHPT","NYSE","ChargePoint Holdings Inc","Consumer Cyclical","Specialty Retail",239.77,8.93,-0.22%,1782768,1586.10,1.12,72.06%,42.42%,39.53%,61.78%,34.49%,-11.32%,15.24%,44.22%,52.56%,17.74%,39.79%,14.25%,27.80%,24.42%,34.27%,45.59%,37.47%,2.64%
"SWVL","NASD","Swvl Holdings Corp","Industrials","Railroads",79.12,7.94,11.83%,744678,1419.49,0.52,56.30%,447.59%,492.54%,393.17%,317.89%,106.23%,28.47%,,-90760.29%,,,30.34%,1.08%,0.74%,143.89%,268.41%,321.26%,15.07%
"DBGI","NASD","Digital Brands Group Inc","Consumer Cyclical","Apparel Retail",6.34,6.79,81.07%,27477079,173.75,158.15,51.90%,-57.03%,-86.42%,-95.07%,-98.66%,-98.31%,20.69%,,58.04%,-46.34%,,5.56%,6.73%,7.81%,-15.34%,-58.00%,-95.42%,80.59%
"AOUT","NASD","American Outdoor Brands Inc","Consumer Cyclical","Leisure",189.70,15.03,0.20%,110586,189.24,0.58,51.06%,18.16%,46.78%,73.76%,94.44%,71.77%,8.99%,185.71%,77.31%,25.43%,,-4.10%,68.39%,1.91%,27.08%,18.38%,51.55%,1.21%
"PCLA","NASD","PicoCELA Inc ADR","Communication Services","Telecom Services",93.41,9.72,31.00%,6163176,444.00,13.88,50.46%,42.52%,51.88%,305.00%,7.28%,-33.76%,11.91%,,,,,-0.18%,0.00%,1.08%,37.26%,59.33%,84.33%,6.23%
"AEHL","NASD","Antelope Enterprise Holdings Ltd","Industrials","Building Products & Equipment",30.13,7.63,-4.15%,81059,1530.02,0.05,40.52%,41.43%,-60.26%,-78.62%,-95.51%,-98.16%,20.65%,,,,,,0.28%,0.74%,25.59%,-13.48%,-87.69%,-2.18%
"IRD","NASD","Opus Genetics Inc","Healthcare","Biotechnology",505.00,6.07,5.93%,6493301,1973.07,3.29,36.40%,56.44%,56.04%,21.16%,201.99%,356.39%,15.91%,-29.71%,-18.70%,-73.80%,29.86%,16.18%,64.69%,16.61%,45.04%,57.73%,61.96%,3.41%
"HCWC","AMEX","Healthy Choice Wellness Corp","Consumer Defensive","Grocery Stores",8.95,9.65,13.53%,117830,371.31,0.32,34.40%,1.74%,3.65%,-4.56%,9.85%,-38.73%,9.05%,,,,,,3.24%,8.41%,9.25%,23.62%,-2.98%,12.87%
"FGI","NASD","FGI Industries Ltd","Consumer Cyclical","Furnishings, Fixtures & Appliances",16.34,8.46,9.44%,34825,1738.32,0.02,25.52%,85.93%,32.39%,115.27%,48.42%,116.37%,8.40%,115.01%,200.53%,2.86%,,0.05%,0.84%,72.65%,4.60%,43.38%,46.85%,8.32%
"DOCN","NYSE","DigitalOcean Holdings Inc","Technology","Software - Infrastructure",15408.80,131.05,-1.22%,2219613,3223.16,0.69,24.96%,8.43%,-23.57%,90.78%,172.34%,283.30%,8.13%,-31.08%,-24.45%,28.57%,10.64%,2.80%,82.35%,8.54%,10.21%,6.04%,33.18%,0.08%
"ASO","NASD","Academy Sports and Outdoors Inc","Consumer Cyclical","Specialty Retail",3362.33,54.22,5.99%,3282879,1640.68,2.00,24.35%,9.39%,8.69%,-6.22%,8.52%,12.46%,4.20%,15.17%,17.10%,2.97%,9.64%,1.37%,118.30%,12.46%,18.33%,15.34%,3.31%,8.13%
"QMLS","NASD","QumulusAI Inc","Technology","Software - Infrastructure",224.50,6.71,2.44%,446331,478.35,0.93,23.57%,9.82%,,,-82.34%,,8.40%,,-1134.12%,258.73%,,92.71%,3.41%,2.56%,7.44%,-5.78%,-5.78%,2.91%
"SECZ","NYSE","Securitize Corp","Technology","Software - Application",1312.66,8.04,-4.63%,1306864,1589.79,0.82,23.50%,8.80%,-31.86%,-28.28%,-28.60%,-23.03%,9.96%,-408.17%,-5304.17%,,97.69%,2.18%,5.74%,2.70%,21.40%,9.58%,-23.12%,-3.83%
"WCT","NASD","Wellchange Holdings Co Ltd","Technology","Software - Application",89.96,7.37,6.20%,19105,489.30,0.04,22.83%,68.65%,-13.80%,-60.80%,-81.58%,-88.95%,20.33%,,,,,3.66%,0.46%,5.23%,34.16%,43.83%,-64.92%,6.20%
"SEI","NYSE","Solaris Energy Infrastructure Inc","Energy","Oil & Gas Equipment & Services",4911.75,64.15,-5.20%,2855271,2944.27,0.97,21.57%,9.12%,-5.99%,15.90%,39.55%,118.42%,6.94%,65.80%,-13.90%,46.92%,85.84%,13.17%,106.86%,27.85%,12.99%,8.62%,7.17%,-2.17%
"WLTH","NASD","Wealthfront Corp","Technology","Software - Application",1625.05,10.88,15.01%,7247006,1486.63,4.87,20.75%,13.33%,21.56%,29.52%,-19.94%,,4.28%,147.37%,-56.40%,0.82%,,-1.32%,44.80%,6.33%,16.43%,16.25%,9.75%,14.53%
"APPS","NASD","Digital Turbine Inc","Technology","Software - Application",1427.99,11.80,6.69%,3090664,4125.59,0.75,20.65%,-9.51%,15.46%,213.00%,136.00%,166.37%,6.55%,29.46%,29.02%,26.78%,,1.66%,65.19%,9.53%,5.61%,10.52%,81.47%,8.66%
