"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"GRML","NASD","Greenland Mines Ltd","Basic Materials","Other Precious Metals & Mining",46.58,14.66,-1.54%,22439431,6906.31,3.25,414.39%,190.87%,14.58%,-1.87%,1.45%,-38.53%,47.16%,,75.84%,,,,24.00%,17.72%,137.40%,78.53%,-3.09%,-11.04%
"GLND","NASD","Greenland Energy Co","Energy","Oil & Gas E&P",242.27,5.54,3.55%,118480600,8633.35,13.72,361.67%,295.71%,121.60%,-57.38%,-45.42%,-44.88%,32.17%,,-601.95%,,,55.49%,13.64%,4.49%,189.26%,197.04%,-4.07%,-9.33%
"APUS","AMEX","Apimeds Pharmaceuticals US Inc","Healthcare","Drug Manufacturers - Specialty & Generic",10.93,7.25,47.36%,36823116,1483.17,24.83,309.60%,57.61%,-19.44%,-55.52%,-55.79%,-59.36%,37.17%,,-456.18%,,,,2.82%,1.85%,166.23%,73.26%,-45.56%,-12.86%
"MSGY","NASD","Masonglory Ltd","Industrials","Engineering & Construction",17.12,8.07,309.64%,52393572,748.55,69.99,287.98%,291.75%,110.16%,76.73%,-62.50%,-94.17%,8.28%,,,,,20.34%,1.45%,8.41%,257.00%,226.14%,8.37%,278.87%
"JAGX","NASD","Jaguar Health Inc","Healthcare","Biotechnology",4.00,7.70,9.07%,29777194,680.04,43.79,184.13%,-44.17%,-82.95%,-96.26%,-98.42%,-99.28%,320.46%,,95.63%,-58.88%,,,0.07%,4.53%,-6.33%,-36.22%,-95.98%,-15.29%
"WHLR","NASD","Wheeler Real Estate Investment Trust Inc","Real Estate","REIT - Retail",2.96,5.20,39.04%,13101304,1902.03,6.89,115.91%,-63.80%,-98.10%,-99.76%,-99.95%,-99.99%,46.70%,,100.01%,-13.61%,,,0.61%,,27.01%,-69.84%,-99.85%,7.00%
"INLF","NASD","INLIF Ltd","Industrials","Specialty Industrial Machinery",5.36,5.10,72.88%,48996176,3181.82,15.40,89.59%,20.85%,-45.40%,-99.47%,-99.67%,-99.80%,7.85%,,102.69%,26.01%,,-8.46%,0.87%,1.26%,49.96%,29.38%,-99.34%,-18.40%
"YDES","NASD","YD Bio Ltd","Healthcare","Biotechnology",405.93,5.73,20.13%,653393,324.97,2.01,79.62%,32.03%,143.83%,-25.87%,-52.99%,-59.78%,34.00%,,-116.03%,,,,0.40%,0.31%,49.96%,73.82%,-8.47%,20.13%
"SRZN","NASD","Surrozen Inc","Healthcare","Biotechnology",347.20,29.54,-12.29%,1927165,396.02,4.87,78.49%,24.59%,17.13%,5.50%,30.71%,147.71%,10.39%,78.33%,-115.90%,408.65%,51.70%,3.52%,61.57%,36.05%,42.97%,35.04%,21.25%,-14.92%
"USDE","NASD","StableCoinX Inc","Financial","Capital Markets",468.98,17.25,21.31%,7768721,5373.97,1.45,69.28%,188.46%,366.22%,60.32%,46.19%,42.80%,15.78%,,-2093.88%,,,8.31%,1.53%,7.58%,86.39%,215.84%,77.44%,11.08%
