"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open"
"XHLD","NASD","TEN Holdings Inc","Communication Services","Broadcasting",70.43,5.88,7.01%,1308382,2948.19,0.44,191.09%,192.54%,292.00%,180.00%,398.31%,15.33%,58.37%,,41.35%,-34.50%,,1.15%,0.41%,0.66%,147.83%,206.07%,197.19%,5.00%
"FGI","NASD","FGI Industries Ltd","Consumer Cyclical","Furnishings, Fixtures & Appliances",19.29,9.99,-14.76%,2867996,1674.35,1.71,118.60%,114.84%,86.73%,75.57%,75.26%,166.71%,42.05%,80.49%,200.53%,2.86%,,0.98%,12.51%,4.10%,97.17%,102.67%,80.75%,-0.20%
"BOXL","NASD","Boxlight Corp","Technology","Consumer Electronics",4.64,6.95,2.21%,4042756,1647.95,2.45,117.87%,79.59%,32.99%,-17.26%,-31.86%,-90.10%,34.21%,,100.61%,-15.99%,,18.03%,1.27%,4.72%,81.91%,67.40%,-43.45%,-21.65%
"QMCO","NASD","Quantum Corp","Technology","Computer Hardware",1029.00,26.11,5.79%,4270385,1516.46,2.82,116.86%,171.98%,196.70%,350.95%,304.81%,231.77%,16.08%,117.29%,-277.09%,25.69%,,1.54%,22.56%,9.81%,91.59%,105.05%,203.93%,5.79%
"WETO","NASD","Wetour Robotics Ltd","Technology","Software - Infrastructure",8.86,8.22,127.70%,58657344,305.94,191.73,65.73%,-86.46%,-83.56%,-82.32%,-90.43%,-95.85%,13.35%,,-305.98%,-44.55%,,,0.07%,0.68%,-38.75%,-85.68%,-87.88%,-22.82%
"INHD","NASD","Inno Holdings Inc","Basic Materials","Steel",21.32,8.46,-21.96%,435822,10957.05,0.04,64.43%,-78.58%,479.45%,-61.19%,-62.89%,-98.62%,53.04%,,99.34%,94.92%,,1.02%,1.21%,108.01%,14.28%,97.94%,-96.82%,-12.24%
"ABCL","NASD","AbCellera Biologics Inc","Healthcare","Biotechnology",3489.24,11.38,3.74%,12311945,8066.29,1.53,64.21%,84.74%,158.64%,287.07%,232.75%,152.89%,13.39%,-33.88%,-55.98%,-76.29%,-20.31%,2.84%,42.13%,20.48%,63.84%,71.88%,146.79%,4.98%
"CAPR","NASD","Capricor Therapeutics Inc","Healthcare","Biotechnology",385.12,6.65,57.96%,65835626,3139.84,20.97,62.59%,-65.22%,-77.69%,-71.91%,-76.96%,-14.52%,9.63%,35.53%,-24.04%,,50.75%,6.24%,66.57%,30.56%,-26.99%,-64.36%,-71.32%,-13.19%
"EROC","NYSE","ERock Inc","Industrials","Specialty Industrial Machinery",3668.37,16.72,6.77%,4817675,2618.00,1.84,57.88%,64.73%,,,-16.82%,,11.24%,,,,,8.99%,2.08%,19.78%,43.91%,25.79%,25.79%,4.17%
"STDN","NYSE","Standard Nuclear Inc","Basic Materials","Specialty Chemicals",2138.52,13.31,10.09%,1205817,1339.03,0.90,57.70%,8.21%,,,-1.41%,,17.63%,,,,,41.70%,,3.67%,44.60%,41.60%,41.60%,9.10%
